Sample	Genus	DNA_Abund	RNA_abund	Donor	Condition	Replicate
D01_OF_R2	Thermotogae (200918)	0	0	D01	OF	R2
D01_OF_R2	Verrucomicrobia	0.858034321372855	1.01611177229495	D01	OF	R2
D01_OF_R2	Zoopagomycota	0.00100004000160006	0.00100011001210133	D01	OF	R2
D01_OF_R3	Acidobacteria	0.0040002000100005	0.0150010500735051	D01	OF	R3
D01_OF_R3	Actinobacteria (201174)	1.73908695434772	1.50710549738482	D01	OF	R3
D01_OF_R3	Aquificae (200783)	0	0	D01	OF	R3
D01_OF_R3	Armatimonadetes	0.00100005000250013	0.00200014000980069	D01	OF	R3
D01_OF_R3	Ascomycota	0.056002800140007	0.112007840548838	D01	OF	R3
D01_OF_R3	Bacteroidetes	32.6246312315616	45.5361875331273	D01	OF	R3
D01_OF_R3	Balneolaeota	0	0	D01	OF	R3
D01_OF_R3	Basidiomycota	0.0120006000300015	0.038002660186213	D01	OF	R3
D01_OF_R3	Blastocladiomycota	0	0	D01	OF	R3
D01_OF_R3	Calditrichaeota	0	0	D01	OF	R3
D01_OF_R3	candidate division WOR-3	0	0	D01	OF	R3
D01_OF_R3	candidate division Zixibacteria	0	0	D01	OF	R3
D01_OF_R3	Candidatus Aminicenantes	0	0.00100007000490034	D01	OF	R3
D01_OF_R3	Candidatus Bathyarchaeota	0	0	D01	OF	R3
D01_OF_R3	Candidatus Dormibacteraeota	0	0.00300021001470103	D01	OF	R3
D01_OF_R3	Candidatus Edwardsbacteria	0	0	D01	OF	R3
D01_OF_R3	Candidatus Eisenbacteria	0	0.00100007000490034	D01	OF	R3
D01_OF_R3	Candidatus Eremiobacteraeota	0	0.00200014000980069	D01	OF	R3
D01_OF_R3	Candidatus Handelsmanbacteria	0	0.00100007000490034	D01	OF	R3
D01_OF_R3	Candidatus Hydrogenedentes	0	0.00100007000490034	D01	OF	R3
D01_OF_R3	Candidatus Kryptonia	0	0	D01	OF	R3
D01_OF_R3	Candidatus Latescibacteria	0	0	D01	OF	R3
D01_OF_R3	Candidatus Magasanikbacteria	0	0	D01	OF	R3
D01_OF_R3	Candidatus Marinimicrobia	0	0	D01	OF	R3
D01_OF_R3	Candidatus Melainabacteria	0.102005100255013	0.0190013300931065	D01	OF	R3
D01_OF_R3	Candidatus Moranbacteria	0	0	D01	OF	R3
D01_OF_R3	Candidatus Nomurabacteria	0	0	D01	OF	R3
D01_OF_R3	Candidatus Omnitrophica	0	0.00100007000490034	D01	OF	R3
D01_OF_R3	Candidatus Peregrinibacteria	0	0	D01	OF	R3
D01_OF_R3	Candidatus Portnoybacteria	0	0	D01	OF	R3
D01_OF_R3	Candidatus Rokubacteria	0.00100005000250013	0.00200014000980069	D01	OF	R3
D01_OF_R3	Candidatus Saccharibacteria	0.00100005000250013	0	D01	OF	R3
D01_OF_R3	Candidatus Sumerlaeota	0	0	D01	OF	R3
D01_OF_R3	Candidatus Sungbacteria	0	0	D01	OF	R3
D01_OF_R3	Candidatus Wallbacteria	0	0	D01	OF	R3
D01_OF_R3	Candidatus Woesearchaeota	0	0	D01	OF	R3
D01_OF_R3	Candidatus Woesebacteria	0	0	D01	OF	R3
D01_OF_R3	Candidatus Yanofskybacteria	0	0	D01	OF	R3
D01_OF_R3	Candidatus Zambryskibacteria	0	0	D01	OF	R3
D01_OF_R3	Chlamydiae	0.00100005000250013	0.00100007000490034	D01	OF	R3
D01_OF_R3	Chlorobi	0	0	D01	OF	R3
D01_OF_R3	Chloroflexi	0.00600030001500075	0.0210014701029072	D01	OF	R3
D01_OF_R3	Chytridiomycota	0.00100005000250013	0.00100007000490034	D01	OF	R3
D01_OF_R3	Crenarchaeota	0	0.00100007000490034	D01	OF	R3
D01_OF_R3	Cryptomycota	0	0	D01	OF	R3
D01_OF_R3	Cyanobacteria	0.00300015000750037	0.00500035002450172	D01	OF	R3
D01_OF_R3	Deinococcus-Thermus	0.00100005000250013	0.00300021001470103	D01	OF	R3
D01_OF_R3	Elusimicrobia (74152)	0.00100005000250013	0.00200014000980069	D01	OF	R3
D01_OF_R3	Euryarchaeota	0.0040002000100005	0.0140009800686048	D01	OF	R3
D01_OF_R3	Fibrobacteres	0.00100005000250013	0.00100007000490034	D01	OF	R3
D01_OF_R3	Firmicutes	64.1702085104255	48.5824007680538	D01	OF	R3
D01_OF_R3	Fusobacteria	0.00300015000750037	0.00100007000490034	D01	OF	R3
D01_OF_R3	Gemmatimonadetes (142182)	0.00100005000250013	0.00300021001470103	D01	OF	R3
D01_OF_R3	Ignavibacteriae	0.00100005000250013	0.00100007000490034	D01	OF	R3
D01_OF_R3	Lentisphaerae	0.00100005000250013	0.00200014000980069	D01	OF	R3
D01_OF_R3	Microsporidia	0.00100005000250013	0.00500035002450172	D01	OF	R3
D01_OF_R3	Mucoromycota	0.0100005000250013	0.0110007700539038	D01	OF	R3
D01_OF_R3	Negarnaviricota	0	0	D01	OF	R3
D01_OF_R3	Nitrospinae	0	0	D01	OF	R3
D01_OF_R3	Nitrospirae	0.00100005000250013	0.00200014000980069	D01	OF	R3
D01_OF_R3	Other	-4.2632564145606e-14	-7.105427357601e-14	D01	OF	R3
D01_OF_R3	Planctomycetes	0.00200010000500025	0.0140009800686048	D01	OF	R3
D01_OF_R3	Proteobacteria	0.872043602180109	3.37923654655826	D01	OF	R3
D01_OF_R3	Spirochaetes	0.00300015000750037	0.00600042002940206	D01	OF	R3
D01_OF_R3	Synergistetes	0.00100005000250013	0.00300021001470103	D01	OF	R3
D01_OF_R3	Tenericutes	0.0910045502275114	0.02900203014211	D01	OF	R3
D01_OF_R3	Thaumarchaeota	0	0	D01	OF	R3
D01_OF_R3	Thermotogae (200918)	0	0	D01	OF	R3
D01_OF_R3	Verrucomicrobia	0.282014100705035	0.67004690328323	D01	OF	R3
D01_OF_R3	Zoopagomycota	0.00200010000500025	0.00100007000490034	D01	OF	R3
D01_OH_R1	Acidobacteria	0.00400016000640026	0	D01	OH	R1
D01_OH_R1	Actinobacteria (201174)	0.603024120964839	0	D01	OH	R1
D01_OH_R1	Armatimonadetes	0.00100004000160006	0	D01	OH	R1
D01_OH_R1	Ascomycota	0.0390015600624025	0	D01	OH	R1
D01_OH_R1	Bacteroidetes	45.6918276731069	0	D01	OH	R1
D01_OH_R1	Basidiomycota	0.00900036001440058	0	D01	OH	R1
D01_OH_R1	Candidatus Aminicenantes	0	0	D01	OH	R1
D01_OH_R1	Candidatus Melainabacteria	0.0600024000960038	0	D01	OH	R1
D01_OH_R1	Candidatus Rokubacteria	0	0	D01	OH	R1
D01_OH_R1	Candidatus Saccharibacteria	0.00100004000160006	0	D01	OH	R1
D01_OH_R1	Chlamydiae	0.00100004000160006	0	D01	OH	R1
D01_OH_R1	Chloroflexi	0.00500020000800032	0	D01	OH	R1
D01_OH_R1	Chytridiomycota	0.00100004000160006	0	D01	OH	R1
D01_OH_R1	Cyanobacteria	0.00200008000320013	0	D01	OH	R1
D01_OH_R1	Deinococcus-Thermus	0.00100004000160006	0	D01	OH	R1
D01_OH_R1	Elusimicrobia (74152)	0.00100004000160006	0	D01	OH	R1
D01_OH_R1	Euryarchaeota	0.00300012000480019	0	D01	OH	R1
D01_OH_R1	Fibrobacteres	0.00100004000160006	0	D01	OH	R1
D01_OH_R1	Firmicutes	52.0720828833153	0	D01	OH	R1
D01_OH_R1	Fusobacteria	0.00200008000320013	0	D01	OH	R1
D01_OH_R1	Gemmatimonadetes (142182)	0.00100004000160006	0	D01	OH	R1
D01_OH_R1	Ignavibacteriae	0	0	D01	OH	R1
D01_OH_R1	Lentisphaerae	0.00100004000160006	0	D01	OH	R1
D01_OH_R1	Microsporidia	0.00100004000160006	0	D01	OH	R1
D01_OH_R1	Mucoromycota	0.00700028001120045	0	D01	OH	R1
D01_OH_R1	Nitrospirae	0.00100004000160006	0	D01	OH	R1
D01_OH_R1	Other	8.5265128291212e-14	0	D01	OH	R1
D01_OH_R1	Planctomycetes	0.00200008000320013	0	D01	OH	R1
D01_OH_R1	Proteobacteria	1.16204648185927	0	D01	OH	R1
D01_OH_R1	Spirochaetes	0.00300012000480019	0	D01	OH	R1
D01_OH_R1	Synergistetes	0.00100004000160006	0	D01	OH	R1
D01_OH_R1	Tenericutes	0.0970038801552062	0	D01	OH	R1
D01_OH_R1	Thermotogae (200918)	0	0	D01	OH	R1
D01_OH_R1	Verrucomicrobia	0.225009000360014	0	D01	OH	R1
D01_OH_R1	Zoopagomycota	0.00100004000160006	0	D01	OH	R1
D01_OH_R2	Acidobacteria	0.00500015000450013	0	D01	OH	R2
D01_OH_R2	Actinobacteria (201174)	0.796023880716421	0	D01	OH	R2
D01_OH_R2	Armatimonadetes	0.00100003000090003	0	D01	OH	R2
D01_OH_R2	Ascomycota	0.0440013200396012	0	D01	OH	R2
D01_OH_R2	Bacteroidetes	41.8542556276688	0	D01	OH	R2
D01_OH_R2	Basidiomycota	0.0100003000090003	0	D01	OH	R2
D01_OH_R2	Candidatus Aminicenantes	0	0	D01	OH	R2
D01_OH_R2	Candidatus Melainabacteria	0.0610018300549016	0	D01	OH	R2
D01_OH_R2	Candidatus Rokubacteria	0.00100003000090003	0	D01	OH	R2
D01_OH_R2	Candidatus Saccharibacteria	0.00100003000090003	0	D01	OH	R2
D01_OH_R2	Chlamydiae	0.00100003000090003	0	D01	OH	R2
D01_OH_R2	Chloroflexi	0.00600018000540016	0	D01	OH	R2
D01_OH_R2	Chytridiomycota	0.00100003000090003	0	D01	OH	R2
D01_OH_R2	Cyanobacteria	0.00300009000270008	0	D01	OH	R2
D01_OH_R2	Deinococcus-Thermus	0.00100003000090003	0	D01	OH	R2
D01_OH_R2	Elusimicrobia (74152)	0.00100003000090003	0	D01	OH	R2
D01_OH_R2	Euryarchaeota	0.00400012000360011	0	D01	OH	R2
D01_OH_R2	Fibrobacteres	0.00100003000090003	0	D01	OH	R2
D01_OH_R2	Firmicutes	55.496664899947	0	D01	OH	R2
D01_OH_R2	Fusobacteria	0.00300009000270008	0	D01	OH	R2
D01_OH_R2	Gemmatimonadetes (142182)	0.00100003000090003	0	D01	OH	R2
D01_OH_R2	Ignavibacteriae	0.00100003000090003	0	D01	OH	R2
D01_OH_R2	Lentisphaerae	0.00100003000090003	0	D01	OH	R2
D01_OH_R2	Microsporidia	0.00100003000090003	0	D01	OH	R2
D01_OH_R2	Mucoromycota	0.00700021000630019	0	D01	OH	R2
D01_OH_R2	Nitrospirae	0.00100003000090003	0	D01	OH	R2
D01_OH_R2	Other	9.9475983006414e-14	0	D01	OH	R2
D01_OH_R2	Planctomycetes	0.00200006000180005	0	D01	OH	R2
D01_OH_R2	Proteobacteria	1.09103273098193	0	D01	OH	R2
D01_OH_R2	Spirochaetes	0.00300009000270008	0	D01	OH	R2
D01_OH_R2	Synergistetes	0.00100003000090003	0	D01	OH	R2
D01_OH_R2	Tenericutes	0.134004020120604	0	D01	OH	R2
D01_OH_R2	Thermotogae (200918)	0	0	D01	OH	R2
D01_OH_R2	Verrucomicrobia	0.465013950418513	0	D01	OH	R2
D01_OH_R2	Zoopagomycota	0.00100003000090003	0	D01	OH	R2
D01_OH_R3	Acidobacteria	0.00500030001800108	0	D01	OH	R3
D01_OH_R3	Actinobacteria (201174)	1.21807308438506	0	D01	OH	R3
D01_OH_R3	Armatimonadetes	0.00100006000360022	0	D01	OH	R3
D01_OH_R3	Ascomycota	0.0440026401584095	0	D01	OH	R3
D01_OH_R3	Bacteroidetes	35.5241314478869	0	D01	OH	R3
D01_OH_R3	Basidiomycota	0.0100006000360022	0	D01	OH	R3
D01_OH_R3	Candidatus Aminicenantes	0	0	D01	OH	R3
D01_OH_R3	Candidatus Melainabacteria	0.0830049802988179	0	D01	OH	R3
D01_OH_R3	Candidatus Rokubacteria	0.00100006000360022	0	D01	OH	R3
D01_OH_R3	Candidatus Saccharibacteria	0.00100006000360022	0	D01	OH	R3
D01_OH_R3	Chlamydiae	0.00100006000360022	0	D01	OH	R3
D01_OH_R3	Chloroflexi	0.0060003600216013	0	D01	OH	R3
D01_OH_R3	Chytridiomycota	0.00100006000360022	0	D01	OH	R3
D01_OH_R3	Cyanobacteria	0.00300018001080065	0	D01	OH	R3
D01_OH_R3	Deinococcus-Thermus	0.00100006000360022	0	D01	OH	R3
D01_OH_R3	Elusimicrobia (74152)	0.00100006000360022	0	D01	OH	R3
D01_OH_R3	Euryarchaeota	0.00400024001440086	0	D01	OH	R3
D01_OH_R3	Fibrobacteres	0.00100006000360022	0	D01	OH	R3
D01_OH_R3	Firmicutes	61.5336920215213	0	D01	OH	R3
D01_OH_R3	Fusobacteria	0.00300018001080065	0	D01	OH	R3
D01_OH_R3	Gemmatimonadetes (142182)	0.00100006000360022	0	D01	OH	R3
D01_OH_R3	Ignavibacteriae	0.00100006000360022	0	D01	OH	R3
D01_OH_R3	Lentisphaerae	0.00100006000360022	0	D01	OH	R3
D01_OH_R3	Microsporidia	0.00100006000360022	0	D01	OH	R3
D01_OH_R3	Mucoromycota	0.00700042002520151	0	D01	OH	R3
D01_OH_R3	Nitrospirae	0.00100006000360022	0	D01	OH	R3
D01_OH_R3	Other	-1.13686837721616e-13	0	D01	OH	R3
D01_OH_R3	Planctomycetes	0.00200012000720043	0	D01	OH	R3
D01_OH_R3	Proteobacteria	0.919055143308598	0	D01	OH	R3
D01_OH_R3	Spirochaetes	0.00400024001440086	0	D01	OH	R3
D01_OH_R3	Synergistetes	0.00100006000360022	0	D01	OH	R3
D01_OH_R3	Tenericutes	0.134008040482429	0	D01	OH	R3
D01_OH_R3	Thermotogae (200918)	0	0	D01	OH	R3
D01_OH_R3	Verrucomicrobia	0.485029101746105	0	D01	OH	R3
D01_OH_R3	Zoopagomycota	0.00100006000360022	0	D01	OH	R3
D01_OR_R1	Acidobacteria	0.00500040003200256	0.0200010000500025	D01	OR	R1
D01_OR_R1	Actinobacteria (201174)	1.07608608688695	4.23221161058053	D01	OR	R1
D01_OR_R1	Aquificae (200783)	0	0	D01	OR	R1
D01_OR_R1	Armatimonadetes	0.00100008000640051	0.00300015000750038	D01	OR	R1
D01_OR_R1	Ascomycota	0.0460036802944236	0.731036551827591	D01	OR	R1
D01_OR_R1	Bacteroidetes	49.7359788783103	27.7673883694185	D01	OR	R1
D01_OR_R1	Balneolaeota	0	0	D01	OR	R1
D01_OR_R1	Basidiomycota	0.0110008800704056	0.485024251212561	D01	OR	R1
D01_OR_R1	Blastocladiomycota	0	0.00100005000250013	D01	OR	R1
D01_OR_R1	Calditrichaeota	0	0	D01	OR	R1
D01_OR_R1	candidate division WOR-3	0	0	D01	OR	R1
D01_OR_R1	candidate division Zixibacteria	0	0.00100005000250013	D01	OR	R1
D01_OR_R1	Candidatus Aminicenantes	0	0.00100005000250013	D01	OR	R1
D01_OR_R1	Candidatus Bathyarchaeota	0	0	D01	OR	R1
D01_OR_R1	Candidatus Dormibacteraeota	0	0.00200010000500025	D01	OR	R1
D01_OR_R1	Candidatus Edwardsbacteria	0	0	D01	OR	R1
D01_OR_R1	Candidatus Eisenbacteria	0	0	D01	OR	R1
D01_OR_R1	Candidatus Eremiobacteraeota	0	0.00300015000750038	D01	OR	R1
D01_OR_R1	Candidatus Handelsmanbacteria	0	0	D01	OR	R1
D01_OR_R1	Candidatus Hydrogenedentes	0	0	D01	OR	R1
D01_OR_R1	Candidatus Kryptonia	0	0	D01	OR	R1
D01_OR_R1	Candidatus Latescibacteria	0	0.00100005000250013	D01	OR	R1
D01_OR_R1	Candidatus Magasanikbacteria	0	0	D01	OR	R1
D01_OR_R1	Candidatus Marinimicrobia	0	0	D01	OR	R1
D01_OR_R1	Candidatus Melainabacteria	0.0550044003520282	0.008000400020001	D01	OR	R1
D01_OR_R1	Candidatus Moranbacteria	0	0	D01	OR	R1
D01_OR_R1	Candidatus Nomurabacteria	0	0	D01	OR	R1
D01_OR_R1	Candidatus Omnitrophica	0	0.00100005000250013	D01	OR	R1
D01_OR_R1	Candidatus Peregrinibacteria	0	0.00100005000250013	D01	OR	R1
D01_OR_R1	Candidatus Portnoybacteria	0	0	D01	OR	R1
D01_OR_R1	Candidatus Rokubacteria	0.00100008000640051	0.0040002000100005	D01	OR	R1
D01_OR_R1	Candidatus Saccharibacteria	0.00100008000640051	0.0280014000700035	D01	OR	R1
D01_OR_R1	Candidatus Sumerlaeota	0	0	D01	OR	R1
D01_OR_R1	Candidatus Sungbacteria	0	0	D01	OR	R1
D01_OR_R1	Candidatus Wallbacteria	0	0	D01	OR	R1
D01_OR_R1	Candidatus Woesearchaeota	0	0	D01	OR	R1
D01_OR_R1	Candidatus Woesebacteria	0	0	D01	OR	R1
D01_OR_R1	Candidatus Yanofskybacteria	0	0	D01	OR	R1
D01_OR_R1	Candidatus Zambryskibacteria	0	0	D01	OR	R1
D01_OR_R1	Chlamydiae	0.00100008000640051	0.00300015000750038	D01	OR	R1
D01_OR_R1	Chlorobi	0	0.00100005000250013	D01	OR	R1
D01_OR_R1	Chloroflexi	0.00700056004480358	0.0350017500875044	D01	OR	R1
D01_OR_R1	Chytridiomycota	0.00100008000640051	0.00300015000750038	D01	OR	R1
D01_OR_R1	Crenarchaeota	0	0	D01	OR	R1
D01_OR_R1	Cryptomycota	0	0	D01	OR	R1
D01_OR_R1	Cyanobacteria	0.00300024001920154	0.00700035001750088	D01	OR	R1
D01_OR_R1	Deinococcus-Thermus	0.00100008000640051	0.00500025001250063	D01	OR	R1
D01_OR_R1	Elusimicrobia (74152)	0.00100008000640051	0.0040002000100005	D01	OR	R1
D01_OR_R1	Euryarchaeota	0.00400032002560205	0.262013100655033	D01	OR	R1
D01_OR_R1	Fibrobacteres	0.00100008000640051	0	D01	OR	R1
D01_OR_R1	Firmicutes	46.7257380590447	60.0990049502475	D01	OR	R1
D01_OR_R1	Fusobacteria	0.00300024001920154	0.0040002000100005	D01	OR	R1
D01_OR_R1	Gemmatimonadetes (142182)	0.00100008000640051	0.00700035001750088	D01	OR	R1
D01_OR_R1	Ignavibacteriae	0.00100008000640051	0.00100005000250013	D01	OR	R1
D01_OR_R1	Lentisphaerae	0.00100008000640051	0.0040002000100005	D01	OR	R1
D01_OR_R1	Microsporidia	0.00100008000640051	0.0040002000100005	D01	OR	R1
D01_OR_R1	Mucoromycota	0.0080006400512041	0.111005550277514	D01	OR	R1
D01_OR_R1	Negarnaviricota	0	0	D01	OR	R1
D01_OR_R1	Nitrospinae	0	0	D01	OR	R1
D01_OR_R1	Nitrospirae	0.00100008000640051	0.00100005000250013	D01	OR	R1
D01_OR_R1	Other	-9.9475983006414e-14	-1.4210854715202e-14	D01	OR	R1
D01_OR_R1	Planctomycetes	0.00300024001920154	0.0170008500425021	D01	OR	R1
D01_OR_R1	Proteobacteria	1.19509560764861	4.47822391119556	D01	OR	R1
D01_OR_R1	Spirochaetes	0.00300024001920154	0.0040002000100005	D01	OR	R1
D01_OR_R1	Synergistetes	0.00100008000640051	0.0110005500275014	D01	OR	R1
D01_OR_R1	Tenericutes	0.129010320825666	0.0040002000100005	D01	OR	R1
D01_OR_R1	Thaumarchaeota	0	0	D01	OR	R1
D01_OR_R1	Thermotogae (200918)	0	0	D01	OR	R1
D01_OR_R1	Verrucomicrobia	0.975078006240499	1.64208210410521	D01	OR	R1
D01_OR_R1	Zoopagomycota	0.00100008000640051	0.00300015000750038	D01	OR	R1
D01_OR_R2	Acidobacteria	0.00500025001250063	0.0300021001470103	D01	OR	R2
D01_OR_R2	Actinobacteria (201174)	1.42207110355518	5.95341673917174	D01	OR	R2
D01_OR_R2	Aquificae (200783)	0	0	D01	OR	R2
D01_OR_R2	Armatimonadetes	0.00100005000250013	0.0070004900343024	D01	OR	R2
D01_OR_R2	Ascomycota	0.0520026001300065	2.0481433700359	D01	OR	R2
D01_OR_R2	Bacteroidetes	40.0510025501275	41.4258998129869	D01	OR	R2
D01_OR_R2	Balneolaeota	0	0	D01	OR	R2
D01_OR_R2	Basidiomycota	0.0120006000300015	1.21108477593432	D01	OR	R2
D01_OR_R2	Blastocladiomycota	0	0.00100007000490034	D01	OR	R2
D01_OR_R2	Calditrichaeota	0	0	D01	OR	R2
D01_OR_R2	candidate division WOR-3	0	0	D01	OR	R2
D01_OR_R2	candidate division Zixibacteria	0	0	D01	OR	R2
D01_OR_R2	Candidatus Aminicenantes	0	0.00100007000490034	D01	OR	R2
D01_OR_R2	Candidatus Bathyarchaeota	0	0	D01	OR	R2
D01_OR_R2	Candidatus Dormibacteraeota	0	0.00200014000980069	D01	OR	R2
D01_OR_R2	Candidatus Edwardsbacteria	0	0	D01	OR	R2
D01_OR_R2	Candidatus Eisenbacteria	0	0.00200014000980069	D01	OR	R2
D01_OR_R2	Candidatus Eremiobacteraeota	0	0.00200014000980069	D01	OR	R2
D01_OR_R2	Candidatus Handelsmanbacteria	0	0	D01	OR	R2
D01_OR_R2	Candidatus Hydrogenedentes	0	0	D01	OR	R2
D01_OR_R2	Candidatus Kryptonia	0	0.00100007000490034	D01	OR	R2
D01_OR_R2	Candidatus Latescibacteria	0	0	D01	OR	R2
D01_OR_R2	Candidatus Magasanikbacteria	0	0	D01	OR	R2
D01_OR_R2	Candidatus Marinimicrobia	0	0	D01	OR	R2
D01_OR_R2	Candidatus Melainabacteria	0.0770038501925096	0.00900063004410309	D01	OR	R2
D01_OR_R2	Candidatus Moranbacteria	0	0	D01	OR	R2
D01_OR_R2	Candidatus Nomurabacteria	0	0	D01	OR	R2
D01_OR_R2	Candidatus Omnitrophica	0	0	D01	OR	R2
D01_OR_R2	Candidatus Peregrinibacteria	0	0	D01	OR	R2
D01_OR_R2	Candidatus Portnoybacteria	0	0	D01	OR	R2
D01_OR_R2	Candidatus Rokubacteria	0.00100005000250013	0.00300021001470103	D01	OR	R2
D01_OR_R2	Candidatus Saccharibacteria	0.00100005000250013	0.0070004900343024	D01	OR	R2
D01_OR_R2	Candidatus Sumerlaeota	0	0	D01	OR	R2
D01_OR_R2	Candidatus Sungbacteria	0	0	D01	OR	R2
D01_OR_R2	Candidatus Wallbacteria	0	0	D01	OR	R2
D01_OR_R2	Candidatus Woesearchaeota	0	0	D01	OR	R2
D01_OR_R2	Candidatus Woesebacteria	0	0	D01	OR	R2
D01_OR_R2	Candidatus Yanofskybacteria	0	0	D01	OR	R2
D01_OR_R2	Candidatus Zambryskibacteria	0	0	D01	OR	R2
D01_OR_R2	Chlamydiae	0.00100005000250013	0.0470032902303161	D01	OR	R2
D01_OR_R2	Chlorobi	0	0.00100007000490034	D01	OR	R2
D01_OR_R2	Chloroflexi	0.00600030001500075	0.0630044103087216	D01	OR	R2
D01_OR_R2	Chytridiomycota	0.00100005000250013	0.0130009100637045	D01	OR	R2
D01_OR_R2	Crenarchaeota	0	0	D01	OR	R2
D01_OR_R2	Cryptomycota	0	0	D01	OR	R2
D01_OR_R2	Cyanobacteria	0.00300015000750037	0.00500035002450172	D01	OR	R2
D01_OR_R2	Deinococcus-Thermus	0.00100005000250013	0.0070004900343024	D01	OR	R2
D01_OR_R2	Elusimicrobia (74152)	0.00100005000250013	0.0070004900343024	D01	OR	R2
D01_OR_R2	Euryarchaeota	0.00500025001250063	0.0210014701029072	D01	OR	R2
D01_OR_R2	Fibrobacteres	0.00100005000250013	0.00200014000980069	D01	OR	R2
D01_OR_R2	Firmicutes	56.148807440372	38.5887012090846	D01	OR	R2
D01_OR_R2	Fusobacteria	0.00300015000750037	0.00300021001470103	D01	OR	R2
D01_OR_R2	Gemmatimonadetes (142182)	0.00100005000250013	0.0130009100637045	D01	OR	R2
D01_OR_R2	Ignavibacteriae	0.00100005000250013	0	D01	OR	R2
D01_OR_R2	Lentisphaerae	0.00100005000250013	0.00200014000980069	D01	OR	R2
D01_OR_R2	Microsporidia	0.00100005000250013	0.00800056003920275	D01	OR	R2
D01_OR_R2	Mucoromycota	0.00900045002250112	0.428029962097347	D01	OR	R2
D01_OR_R2	Negarnaviricota	0	0	D01	OR	R2
D01_OR_R2	Nitrospinae	0	0.00100007000490034	D01	OR	R2
D01_OR_R2	Nitrospirae	0.00100005000250013	0.00200014000980069	D01	OR	R2
D01_OR_R2	Other	-2.8421709430404e-14	1.4210854715202e-14	D01	OR	R2
D01_OR_R2	Planctomycetes	0.00300015000750037	0.0170011900833058	D01	OR	R2
D01_OR_R2	Proteobacteria	1.16905845292265	7.8755512885902	D01	OR	R2
D01_OR_R2	Spirochaetes	0.0040002000100005	0.00500035002450172	D01	OR	R2
D01_OR_R2	Synergistetes	0.00100005000250013	0.00300021001470103	D01	OR	R2
D01_OR_R2	Tenericutes	0.142007100355018	0.00300021001470103	D01	OR	R2
D01_OR_R2	Thaumarchaeota	0	0	D01	OR	R2
D01_OR_R2	Thermotogae (200918)	0	0	D01	OR	R2
D01_OR_R2	Verrucomicrobia	0.872043602180109	2.17015191063374	D01	OR	R2
D01_OR_R2	Zoopagomycota	0.00200010000500025	0.0110007700539038	D01	OR	R2
D01_OR_R3	Acidobacteria	0.00400024001440086	0.0260013000650032	D01	OR	R3
D01_OR_R3	Actinobacteria (201174)	1.67210032601956	9.11945597279864	D01	OR	R3
D01_OR_R3	Aquificae (200783)	0	0	D01	OR	R3
D01_OR_R3	Armatimonadetes	0.00100006000360022	0.0040002000100005	D01	OR	R3
D01_OR_R3	Ascomycota	0.0570034202052123	1.07005350267513	D01	OR	R3
D01_OR_R3	Bacteroidetes	35.0481028861732	17.5608780439022	D01	OR	R3
D01_OR_R3	Balneolaeota	0	0	D01	OR	R3
D01_OR_R3	Basidiomycota	0.0110006600396024	0.275013750687534	D01	OR	R3
D01_OR_R3	Blastocladiomycota	0	0.00100005000250013	D01	OR	R3
D01_OR_R3	Calditrichaeota	0	0	D01	OR	R3
D01_OR_R3	candidate division WOR-3	0	0	D01	OR	R3
D01_OR_R3	candidate division Zixibacteria	0	0	D01	OR	R3
D01_OR_R3	Candidatus Aminicenantes	0	0	D01	OR	R3
D01_OR_R3	Candidatus Bathyarchaeota	0	0	D01	OR	R3
D01_OR_R3	Candidatus Dormibacteraeota	0	0.00300015000750037	D01	OR	R3
D01_OR_R3	Candidatus Edwardsbacteria	0	0	D01	OR	R3
D01_OR_R3	Candidatus Eisenbacteria	0	0.00100005000250013	D01	OR	R3
D01_OR_R3	Candidatus Eremiobacteraeota	0	0.00500025001250063	D01	OR	R3
D01_OR_R3	Candidatus Handelsmanbacteria	0	0	D01	OR	R3
D01_OR_R3	Candidatus Hydrogenedentes	0	0	D01	OR	R3
D01_OR_R3	Candidatus Kryptonia	0	0.00100005000250013	D01	OR	R3
D01_OR_R3	Candidatus Latescibacteria	0	0	D01	OR	R3
D01_OR_R3	Candidatus Magasanikbacteria	0	0	D01	OR	R3
D01_OR_R3	Candidatus Marinimicrobia	0	0	D01	OR	R3
D01_OR_R3	Candidatus Melainabacteria	0.0790047402844171	0.0150007500375019	D01	OR	R3
D01_OR_R3	Candidatus Moranbacteria	0	0	D01	OR	R3
D01_OR_R3	Candidatus Nomurabacteria	0	0	D01	OR	R3
D01_OR_R3	Candidatus Omnitrophica	0	0.00100005000250013	D01	OR	R3
D01_OR_R3	Candidatus Peregrinibacteria	0	0	D01	OR	R3
D01_OR_R3	Candidatus Portnoybacteria	0	0	D01	OR	R3
D01_OR_R3	Candidatus Rokubacteria	0.00100006000360022	0.0040002000100005	D01	OR	R3
D01_OR_R3	Candidatus Saccharibacteria	0.00100006000360022	0.00200010000500025	D01	OR	R3
D01_OR_R3	Candidatus Sumerlaeota	0	0	D01	OR	R3
D01_OR_R3	Candidatus Sungbacteria	0	0	D01	OR	R3
D01_OR_R3	Candidatus Wallbacteria	0	0	D01	OR	R3
D01_OR_R3	Candidatus Woesearchaeota	0	0	D01	OR	R3
D01_OR_R3	Candidatus Woesebacteria	0	0	D01	OR	R3
