sample	tax.level	method	value
D02-NF-R2-B_S58_L001	species	shannon	3.708
D07-ZH-R3-B_S49_L004	species	shannon	2.654
D06-ZR-R3-B_S52_L003	species	shannon	3.702
D07-NF-R1-A_S14_L001	species	shannon	4.245
D02-OR-R1-A_S73_L002	species	shannon	2.176
D07-ZH-R2-B_S51_L002	species	shannon	2.668
D09-ZH-R1-A_S30_L001	species	shannon	2.243
D06-ZF-R3-A_S3_L004	species	shannon	3.746
D05-ZH-R2-B_S47_L002	species	shannon	4.401
D05-NF-R3-B_S36_L003	species	shannon	0
D07-ZF-R3-A_S27_L004	species	shannon	3.107
NCO-B4-R3-A_S23_L003	species	shannon	5.29
D05-ZH-R3-A_S26_L004	species	shannon	3.578
D08-ZR-R3-B_S63_L003	species	shannon	2.883
D07-NF-R2-A_S2_L002	species	shannon	4.285
NCO-B2-R3-A_S28_L003	species	shannon	5.327
D10-ZR-R2-B_S51_L001	species	shannon	4.413
D01-NF-R3-B_S44_L003	species	shannon	1.144
NCO-B3-R1-B_S114_L002	species	shannon	4.585
D07-ZF-R1-A_S85_L002	species	shannon	2.835
D02-ZR-R2-A_S9_L002	species	shannon	4.234
D10-ZR-R2-A_S19_L001	species	shannon	4.408
PCO-B1-R1-A_S7_L001	species	shannon	3.056
D10-ZH-R2-B_S37_L002	species	shannon	3.995
D06-OR-R3-A_S1_L004	species	shannon	3.879
D09-OR-R2-A_S22_L001	species	shannon	2.51
NCO-B2-R1-A_S67_L002	species	shannon	5.255
D04-OR-R2-A_S23_L001	species	shannon	3.432
D07-OR-R2-B_S45_L002	species	shannon	5.273
D09-NF-R2-B_S46_L002	species	shannon	2.612
D06-ZF-R2-B_S55_L002	species	shannon	3.68
D10-OF-R3-A_S32_L003	species	shannon	4.03
D03-OR-R1-B_S45_L001	species	shannon	3.878
D02-ZR-R2-B_S40_L002	species	shannon	4.247
NCO-B1-R2-A_S3_L001	species	shannon	5.345
D04-ZF-R3-A_S3_L003	species	shannon	4.38
D02-OF-R2-A_S19_L002	species	shannon	4.021
D08-OR-R3-B_S51_L003	species	shannon	4.349
D03-OR-R2-B_S52_L001	species	shannon	4.779
D07-ZR-R3-B_S38_L004	species	shannon	1.542
D07-OF-R2-A_S28_L002	species	shannon	3.022
D01-ZR-R1-B_S40_L001	species	shannon	3.365
D01-OF-R1-B_S47_L001	species	shannon	3.333
D03-ZR-R2-A_S5_L001	species	shannon	4.147
D06-ZF-R1-B_S53_L001	species	shannon	3.543
D08-NF-R1-A_S6_L001	species	shannon	1.793
D07-OF-R1-B_S98_L002	species	shannon	2.368
D05-OF-R1-B_S103_L002	species	shannon	3.671
D03-OR-R1-A_S13_L001	species	shannon	4.213
D03-OF-R1-A_S16_L001	species	shannon	4.349
D09-ZR-R2-A_S5_L002	species	shannon	2.462
D01-ZF-R2-A_S17_L002	species	shannon	3.405
D06-NF-R2-A_S18_L001	species	shannon	4.259
D06-ZR-R3-A_S20_L003	species	shannon	3.685
NCO-B3-R2-A_S12_L001	species	shannon	5.305
D04-ZR-R3-A_S16_L003	species	shannon	3.493
D01-NF-R3-A_S12_L003	species	shannon	1.076
D07-ZH-R2-A_S20_L002	species	shannon	2.613
D10-ZH-R1-B_S51_L001	species	shannon	3.677
D01-NF-R2-B_S42_L001	species	shannon	2.127
D09-OF-R1-B_S106_L002	species	shannon	1.917
D03-ZR-R3-B_S38_L003	species	shannon	4.074
D04-OF-R2-A_S27_L001	species	shannon	3.835
D01-OR-R3-A_S12_L004	species	shannon	4.334
D06-OF-R2-B_S53_L002	species	shannon	3.035
D08-ZF-R2-A_S6_L001	species	shannon	4.009
D10-OF-R1-B_S119_L002	species	shannon	5.396
D05-ZF-R3-A_S24_L004	species	shannon	3.646
D09-NF-R1-B_S60_L001	species	shannon	2.457
NCO-B4-R2-B_S46_L001	species	shannon	5.688
D10-NF-R3-A_S15_L003	species	shannon	5.102
NCO-B3-R1-A_S82_L002	species	shannon	4.212
D03-OF-R2-B_S35_L002	species	shannon	4.648
D04-ZH-R1-B_S59_L001	species	shannon	4.115
D08-OF-R2-A_S1_L001	species	shannon	2.935
D09-OF-R3-B_S36_L004	species	shannon	1.99
D02-ZH-R2-A_S29_L002	species	shannon	4.272
D01-ZR-R3-B_S53_L003	species	shannon	3.367
D07-OR-R3-A_S17_L003	species	shannon	4.624
D08-NF-R3-B_S50_L004	species	shannon	1.514
D09-OR-R3-B_S43_L004	species	shannon	3.424
D01-NF-R2-A_S10_L001	species	shannon	2.27
D02-OF-R1-A_S88_L002	species	shannon	3.921
D02-ZR-R1-B_S128_L002	species	shannon	4.072
D05-ZR-R2-A_S7_L001	species	shannon	3.762
D01-OF-R2-A_S23_L002	species	shannon	3.406
D03-ZR-R1-B_S125_L002	species	shannon	4.132
D05-ZF-R1-A_S3_L001	species	shannon	4.01
D03-ZF-R1-A_S69_L002	species	shannon	4.172
D08-OR-R1-B_S54_L001	species	shannon	3.987
D09-ZH-R3-A_S8_L004	species	shannon	3.222
D09-ZF-R1-A_S83_L002	species	shannon	2.143
D03-OR-R2-A_S20_L001	species	shannon	4.398
D08-ZF-R3-A_S8_L003	species	shannon	3.177
D01-ZH-R2-B_S34_L001	species	shannon	4.179
D04-NF-R1-A_S17_L001	species	shannon	3.657
D09-ZF-R2-A_S24_L001	species	shannon	2.126
D03-ZH-R2-A_S7_L002	species	shannon	3.215
D02-OF-R1-B_S120_L002	species	shannon	3.836
D04-OF-R3-B_S58_L004	species	shannon	4.147
D10-ZH-R3-B_S46_L004	species	shannon	3.528
D06-OF-R2-A_S22_L002	species	shannon	3.023
D10-NF-R1-A_S92_L002	species	shannon	4.246
PCO-B4-R1-B_S57_L001	species	shannon	2.786
D02-OR-R2-B_S62_L001	species	shannon	2.661
D09-NF-R1-A_S28_L001	species	shannon	2.634
D08-ZF-R2-B_S38_L001	species	shannon	3.991
D08-NF-R1-B_S38_L001	species	shannon	1.585
D08-ZH-R2-B_S32_L002	species	shannon	3.448
D09-ZF-R2-B_S56_L001	species	shannon	2.222
D04-ZF-R3-B_S35_L003	species	shannon	4.38
D05-ZF-R1-B_S35_L001	species	shannon	3.736
D09-ZF-R1-B_S115_L002	species	shannon	2.144
PCO-B1-R2-B_S63_L001	species	shannon	3.071
D07-OR-R2-A_S14_L002	species	shannon	4.986
NCO-B4-R1-B_S113_L002	species	shannon	5.437
D04-ZR-R3-B_S48_L003	species	shannon	3.517
D05-NF-R2-B_S34_L002	species	shannon	4.302
D08-NF-R2-B_S49_L001	species	shannon	3.583
D05-NF-R1-A_S77_L002	species	shannon	4.365
D07-OF-R1-A_S66_L002	species	shannon	2.859
PCO-B1-R1-B_S39_L001	species	shannon	2.795
D06-NF-R3-B_S44_L004	species	shannon	4.07
D08-NF-R3-A_S21_L004	species	shannon	1.492
D09-NF-R3-B_S42_L003	species	shannon	0.56
D04-ZR-R1-B_S102_L002	species	shannon	3.823
D03-ZH-R3-A_S9_L003	species	shannon	3.753
D04-ZF-R1-A_S24_L001	species	shannon	4.419
D09-OF-R1-A_S74_L002	species	shannon	1.89
D04-NF-R3-A_S30_L003	species	shannon	3.359
D05-ZR-R3-B_S35_L004	species	shannon	3.608
D10-ZR-R1-B_S41_L001	species	shannon	4.165
D08-ZF-R1-A_S4_L001	species	shannon	3.671
D05-NF-R2-A_S3_L002	species	shannon	4.161
D08-OR-R1-A_S22_L001	species	shannon	4.202
D04-ZR-R2-A_S31_L002	species	shannon	4.588
D06-OF-R3-A_S13_L003	species	shannon	3.42
D10-NF-R2-A_S18_L002	species	shannon	4.678
D04-OF-R2-B_S59_L001	species	shannon	3.933
D08-OF-R3-A_S4_L004	species	shannon	2.634
D04-NF-R2-B_S39_L002	species	shannon	3.756
D07-NF-R1-B_S46_L001	species	shannon	4.281
NCO-B1-R2-B_S35_L001	species	shannon	5.282
NCO-B3-R3-A_S5_L004	species	shannon	6.439
D07-ZH-R1-A_S12_L001	species	shannon	2.248
D05-ZH-R3-B_S55_L004	species	shannon	3.577
D07-OR-R1-A_S26_L001	species	shannon	4.899
D06-NF-R3-A_S15_L004	species	shannon	4.062
D01-ZR-R2-A_S15_L001	species	shannon	3.874
D06-ZH-R3-A_S5_L003	species	shannon	2.875
D08-ZH-R3-B_S33_L003	species	shannon	3.202
D09-NF-R2-A_S15_L002	species	shannon	2.647
D06-OR-R1-A_S79_L002	species	shannon	3.906
D02-ZH-R3-B_S52_L004	species	shannon	4.981
D05-NF-R1-B_S109_L002	species	shannon	4.16
D04-OR-R3-B_S50_L003	species	shannon	3.427
D09-NF-R3-A_S10_L003	species	shannon	0.604
D03-ZF-R3-A_S24_L003	species	shannon	4.014
D06-NF-R1-A_S5_L001	species	shannon	3.685
D02-OF-R2-B_S50_L002	species	shannon	4.026
D03-ZR-R2-B_S37_L001	species	shannon	4.013
D06-OF-R1-A_S84_L002	species	shannon	5.171
D10-OF-R2-A_S16_L001	species	shannon	4.242
D01-OR-R1-A_S11_L001	species	shannon	4.012
D01-ZH-R2-A_S2_L001	species	shannon	4.141
D02-NF-R1-A_S94_L002	species	shannon	3.681
D05-ZH-R1-B_S110_L002	species	shannon	3.93
D08-ZH-R3-A_S1_L003	species	shannon	3.211
D06-ZR-R2-A_S28_L001	species	shannon	4.196
D06-ZF-R3-B_S32_L004	species	shannon	3.667
D09-ZF-R3-B_S40_L004	species	shannon	2.014
D10-NF-R3-B_S47_L003	species	shannon	4.688
D01-ZH-R1-B_S127_L002	species	shannon	3.669
D06-ZR-R1-A_S31_L001	species	shannon	3.763
D07-ZR-R2-A_S30_L002	species	shannon	2.215
D01-OF-R3-B_S47_L004	species	shannon	3.327
D03-ZH-R1-A_S68_L002	species	shannon	3.771
D08-NF-R2-A_S17_L001	species	shannon	0.693
D02-ZR-R3-A_S25_L004	species	shannon	4.044
D07-OR-R1-B_S58_L001	species	shannon	4.939
NCO-B4-R2-A_S14_L001	species	shannon	5.46
D08-OF-R3-B_S33_L004	species	shannon	2.557
D04-ZH-R1-A_S27_L001	species	shannon	4.137
D07-ZR-R1-B_S42_L001	species	shannon	1.168
NCO-B2-R1-B_S99_L002	species	shannon	5.522
D07-ZF-R2-A_S29_L001	species	shannon	2.36
D08-ZH-R1-A_S1_L001	species	shannon	3.108
D07-OF-R2-B_S59_L002	species	shannon	3.054
D02-ZH-R2-B_S60_L002	species	shannon	4.103
D01-OR-R3-B_S41_L004	species	shannon	4.396
NCO-B3-R2-B_S44_L001	species	shannon	5.683
D06-OF-R1-B_S116_L002	species	shannon	5.186
D01-ZF-R2-B_S48_L002	species	shannon	3.402
D01-OR-R1-B_S43_L001	species	shannon	4.054
D05-OF-R2-B_S57_L001	species	shannon	3.835
NCO-B1-R3-A_S2_L004	species	shannon	6.23
D05-OF-R3-B_S51_L004	species	shannon	3.678
D07-ZF-R1-B_S117_L002	species	shannon	2.837
D03-NF-R1-B_S52_L001	species	shannon	4.002
D07-ZR-R2-B_S61_L002	species	shannon	2.238
D08-ZR-R3-A_S31_L003	species	shannon	2.779
D01-OF-R2-B_S54_L002	species	shannon	3.455
D03-ZF-R1-B_S101_L002	species	shannon	4.151
D04-ZF-R1-B_S56_L001	species	shannon	4.387
D06-OF-R3-B_S45_L003	species	shannon	3.464
NCO-B1-R1-A_S90_L002	species	shannon	5.268
D01-ZF-R3-A_S7_L003	species	shannon	3.418
D10-ZF-R1-A_S86_L002	species	shannon	4.339
D06-ZH-R1-B_S104_L002	species	shannon	2.544
D05-ZF-R2-A_S27_L002	species	simpson	0.925
D07-NF-R3-B_S42_L004	species	simpson	0.965
PCO-B2-R1-B_S50_L001	species	simpson	0.863
D09-ZR-R3-B_S48_L004	species	simpson	0.663
D06-ZH-R3-B_S37_L003	species	simpson	0.776
D05-ZR-R1-B_S61_L001	species	simpson	0.884
D02-OF-R3-B_S45_L004	species	simpson	0.963
D07-NF-R3-A_S13_L004	species	simpson	0.965
NCO-B1-R1-B_S122_L002	species	simpson	0.967
D06-OR-R3-B_S30_L004	species	simpson	0.933
D05-ZR-R2-B_S39_L001	species	simpson	0.892
D10-ZF-R2-B_S43_L001	species	simpson	0.969
D06-ZR-R1-B_S63_L001	species	simpson	0.927
D09-ZR-R2-B_S36_L002	species	simpson	0.736
D01-ZH-R3-A_S22_L003	species	simpson	0.935
D10-ZH-R1-A_S19_L001	species	simpson	0.916
D08-OF-R2-B_S33_L001	species	simpson	0.871
D04-NF-R3-B_S62_L003	species	simpson	0.875
D07-ZH-R3-A_S20_L004	species	simpson	0.73
D07-ZH-R1-B_S44_L001	species	simpson	0.592
D10-OF-R3-B_S64_L003	species	simpson	0.95
D03-ZH-R1-B_S100_L002	species	simpson	0.876
D02-ZF-R3-A_S11_L003	species	simpson	0.947
D02-ZH-R1-B_S108_L002	species	simpson	0.928
D03-ZR-R3-A_S6_L003	species	simpson	0.94
D02-ZR-R3-B_S54_L004	species	simpson	0.934
D01-ZF-R1-B_S34_L001	species	simpson	0.909
D09-ZH-R2-A_S21_L002	species	simpson	0.878
D06-ZH-R1-A_S72_L002	species	simpson	0.733
D09-ZH-R1-B_S62_L001	species	simpson	0.646
D06-ZR-R2-B_S60_L001	species	simpson	0.959
D03-OF-R1-B_S48_L001	species	simpson	0.948
D01-OR-R2-A_S11_L002	species	simpson	0.963
D10-OF-R2-B_S48_L001	species	simpson	0.948
D02-ZH-R1-A_S76_L002	species	simpson	0.939
D01-OF-R1-A_S15_L001	species	simpson	0.794
D03-NF-R3-B_S46_L003	species	simpson	0.935
D08-OR-R3-A_S19_L003	species	simpson	0.936
NCO-B2-R2-B_S41_L002	species	simpson	0.982
D03-OF-R3-B_S34_L003	species	simpson	0.96
NCO-B1-R3-B_S31_L004	species	simpson	0.987
D07-ZR-R3-A_S9_L004	species	simpson	0.456
D03-OF-R2-A_S4_L002	species	simpson	0.964
D02-ZF-R3-B_S43_L003	species	simpson	0.945
D09-ZH-R2-B_S52_L002	species	simpson	0.878
D04-OF-R1-A_S91_L002	species	simpson	0.705
D03-NF-R3-A_S14_L003	species	simpson	0.93
D10-ZF-R1-B_S118_L002	species	simpson	0.962
D10-OF-R1-A_S87_L002	species	simpson	0.985
D05-NF-R3-A_S4_L003	species	simpson	0.929
D03-ZR-R1-A_S93_L002	species	simpson	0.927
D08-ZR-R2-A_S25_L002	species	simpson	0.899
D09-OR-R3-A_S14_L004	species	simpson	0.75
D10-ZR-R3-A_S28_L004	species	simpson	0.972
D01-ZH-R3-B_S54_L003	species	simpson	0.935
NCO-B3-R3-B_S34_L004	species	simpson	0.992
D03-ZH-R3-B_S41_L003	species	simpson	0.746
D02-ZF-R1-A_S23_L001	species	simpson	0.931
D02-NF-R3-A_S25_L003	species	simpson	0.877
D04-NF-R1-B_S49_L001	species	simpson	0.913
D04-NF-R2-A_S8_L002	species	simpson	0.927
D09-OR-R1-B_S64_L001	species	simpson	0.706
D03-ZF-R2-A_S21_L001	species	simpson	0.923
PCO-B3-R1-B_S97_L002	species	simpson	0.809
PCO-B4-R1-A_S25_L001	species	simpson	0.85
D05-ZF-R3-B_S53_L004	species	simpson	0.891
D07-OF-R3-B_S61_L003	species	simpson	0.761
D08-OF-R1-A_S75_L002	species	simpson	0.73
D08-ZR-R1-B_S112_L002	species	simpson	0.947
D06-ZF-R1-A_S21_L001	species	simpson	0.891
D04-ZH-R3-B_S58_L003	species	simpson	0.94
D06-ZH-R2-B_S43_L002	species	simpson	0.773
PCO-B2-R1-A_S18_L001	species	simpson	0.868
D07-OR-R3-B_S49_L003	species	simpson	0.964
PCO-B1-R2-A_S31_L001	species	simpson	0.879
D01-OF-R3-A_S18_L004	species	simpson	0.833
D01-ZR-R2-B_S47_L001	species	simpson	0.918
D02-NF-R3-B_S57_L003	species	simpson	0.879
D07-NF-R2-B_S33_L002	species	simpson	0.964
D04-OF-R3-A_S29_L004	species	simpson	0.936
D03-NF-R2-A_S32_L001	species	simpson	0.934
D08-ZH-R2-A_S1_L002	species	simpson	0.913
D10-ZH-R2-A_S6_L002	species	simpson	0.936
D10-ZF-R2-A_S11_L001	species	simpson	0.969
D08-OR-R2-B_S40_L001	species	simpson	0.95
D02-ZF-R2-B_S44_L002	species	simpson	0.931
D01-ZR-R1-A_S8_L001	species	simpson	0.86
D04-OR-R2-B_S55_L001	species	simpson	0.778
D09-OR-R2-B_S54_L001	species	simpson	0.797
D08-ZR-R2-B_S56_L002	species	simpson	0.898
D04-ZF-R2-B_S57_L002	species	simpson	0.935
D08-ZH-R1-B_S33_L001	species	simpson	0.871
D02-ZR-R1-A_S96_L002	species	simpson	0.946
D09-ZH-R3-B_S37_L004	species	simpson	0.854
D04-ZR-R2-B_S62_L002	species	simpson	0.949
D05-ZR-R1-A_S29_L001	species	simpson	0.889
PCO-B3-R1-A_S65_L002	species	simpson	0.839
D10-ZR-R1-A_S9_L001	species	simpson	0.953
D06-ZF-R2-A_S24_L002	species	simpson	0.901
D05-OF-R3-A_S22_L004	species	simpson	0.886
D08-ZF-R1-B_S36_L001	species	simpson	0.915
D02-OR-R2-A_S30_L001	species	simpson	0.684
D10-ZF-R3-B_S39_L004	species	simpson	0.963
D06-OR-R2-B_S36_L001	species	simpson	0.951
D04-OF-R1-B_S123_L002	species	simpson	0.659
D09-OF-R2-B_S45_L001	species	simpson	0.63
D03-ZH-R2-B_S38_L002	species	simpson	0.791
D02-OF-R3-A_S16_L004	species	simpson	0.963
D10-ZH-R3-A_S17_L004	species	simpson	0.917
D08-OR-R2-A_S8_L001	species	simpson	0.946
D01-ZR-R3-A_S21_L003	species	simpson	0.875
D05-ZR-R3-A_S6_L004	species	simpson	0.883
D09-ZR-R3-A_S19_L004	species	simpson	0.666
D04-OR-R3-A_S18_L003	species	simpson	0.787
D04-ZH-R3-A_S26_L003	species	simpson	0.935
D07-OF-R3-A_S29_L003	species	simpson	0.729
NCO-B4-R1-A_S81_L002	species	simpson	0.979
D05-ZF-R2-B_S58_L002	species	simpson	0.929
D03-ZF-R2-B_S53_L001	species	simpson	0.924
D07-ZF-R2-B_S61_L001	species	simpson	0.684
D03-NF-R2-B_S64_L001	species	simpson	0.931
D06-NF-R2-B_S50_L001	species	simpson	0.944
D03-ZF-R3-B_S56_L003	species	simpson	0.932
D10-NF-R2-B_S49_L002	species	simpson	0.944
D08-OF-R1-B_S107_L002	species	simpson	0.754
D09-OR-R1-A_S32_L001	species	simpson	0.703
D02-ZF-R2-A_S13_L002	species	simpson	0.931
D04-ZH-R2-A_S9_L001	species	simpson	0.952
D02-NF-R2-A_S26_L001	species	simpson	0.902
D03-OF-R3-A_S2_L003	species	simpson	0.96
D01-ZF-R3-B_S39_L003	species	simpson	0.896
D06-OR-R1-B_S111_L002	species	simpson	0.937
D01-NF-R1-A_S89_L002	species	simpson	0.686
D05-OF-R1-A_S71_L002	species	simpson	0.909
D03-OR-R3-A_S27_L003	species	simpson	0.925
D06-OR-R2-A_S4_L001	species	simpson	0.936
D01-ZH-R1-A_S95_L002	species	simpson	0.925
D04-ZF-R2-A_S26_L002	species	simpson	0.945
D03-OR-R3-B_S59_L003	species	simpson	0.928
D10-ZF-R3-A_S10_L004	species	simpson	0.963
D01-NF-R1-B_S121_L002	species	simpson	0.69
D02-ZH-R3-A_S23_L004	species	simpson	0.934
D05-OF-R2-A_S25_L001	species	simpson	0.915
D09-OF-R3-A_S7_L004	species	simpson	0.594
D05-ZH-R1-A_S78_L002	species	simpson	0.918
D09-OF-R2-A_S13_L001	species	simpson	0.632
D03-NF-R1-A_S20_L001	species	simpson	0.914
D02-NF-R1-B_S126_L002	species	simpson	0.904
D07-ZR-R1-A_S10_L001	species	simpson	0.343
NCO-B2-R2-A_S10_L002	species	simpson	0.982
D01-OR-R2-B_S42_L002	species	simpson	0.962
D02-OR-R1-B_S105_L002	species	simpson	0.71
D07-ZF-R3-B_S56_L004	species	simpson	0.803
D05-ZH-R2-A_S16_L002	species	simpson	0.953
D06-NF-R1-B_S37_L001	species	simpson	0.912
D09-ZF-R3-A_S11_L004	species	simpson	0.664
D08-ZF-R3-B_S40_L003	species	simpson	0.895
NCO-B4-R3-B_S55_L003	species	simpson	0.934
D06-ZH-R2-A_S12_L002	species	simpson	0.758
D02-ZF-R1-B_S55_L001	species	simpson	0.932
D08-ZR-R1-A_S80_L002	species	simpson	0.946
D04-ZH-R2-B_S41_L001	species	simpson	0.952
D04-ZR-R1-A_S70_L002	species	simpson	0.881
D02-NF-R2-B_S58_L001	species	simpson	0.902
D07-ZH-R3-B_S49_L004	species	simpson	0.724
D06-ZR-R3-B_S52_L003	species	simpson	0.924
D07-NF-R1-A_S14_L001	species	simpson	0.96
D02-OR-R1-A_S73_L002	species	simpson	0.663
D07-ZH-R2-B_S51_L002	species	simpson	0.694
D09-ZH-R1-A_S30_L001	species	simpson	0.67
D06-ZF-R3-A_S3_L004	species	simpson	0.9
D05-ZH-R2-B_S47_L002	species	simpson	0.944
D05-NF-R3-B_S36_L003	species	simpson	1
D07-ZF-R3-A_S27_L004	species	simpson	0.813
NCO-B4-R3-A_S23_L003	species	simpson	0.925
D05-ZH-R3-A_S26_L004	species	simpson	0.895
D08-ZR-R3-B_S63_L003	species	simpson	0.824
D07-NF-R2-A_S2_L002	species	simpson	0.964
NCO-B2-R3-A_S28_L003	species	simpson	0.952
D10-ZR-R2-B_S51_L001	species	simpson	0.964
D01-NF-R3-B_S44_L003	species	simpson	0.313
NCO-B3-R1-B_S114_L002	species	simpson	0.932
D07-ZF-R1-A_S85_L002	species	simpson	0.768
D02-ZR-R2-A_S9_L002	species	simpson	0.95
D10-ZR-R2-A_S19_L001	species	simpson	0.965
PCO-B1-R1-A_S7_L001	species	simpson	0.873
D10-ZH-R2-B_S37_L002	species	simpson	0.934
D06-OR-R3-A_S1_L004	species	simpson	0.933
D09-OR-R2-A_S22_L001	species	simpson	0.752
NCO-B2-R1-A_S67_L002	species	simpson	0.976
D04-OR-R2-A_S23_L001	species	simpson	0.794
D07-OR-R2-B_S45_L002	species	simpson	0.98
D09-NF-R2-B_S46_L002	species	simpson	0.699
D06-ZF-R2-B_S55_L002	species	simpson	0.902
D10-OF-R3-A_S32_L003	species	simpson	0.939
D03-OR-R1-B_S45_L001	species	simpson	0.887
D02-ZR-R2-B_S40_L002	species	simpson	0.95
NCO-B1-R2-A_S3_L001	species	simpson	0.959
D04-ZF-R3-A_S3_L003	species	simpson	0.935
D02-OF-R2-A_S19_L002	species	simpson	0.934
D08-OR-R3-B_S51_L003	species	simpson	0.945
D03-OR-R2-B_S52_L001	species	simpson	0.953
D07-ZR-R3-B_S38_L004	species	simpson	0.431
D07-OF-R2-A_S28_L002	species	simpson	0.796
D01-ZR-R1-B_S40_L001	species	simpson	0.868
D01-OF-R1-B_S47_L001	species	simpson	0.825
D03-ZR-R2-A_S5_L001	species	simpson	0.94
D06-ZF-R1-B_S53_L001	species	simpson	0.889
D08-NF-R1-A_S6_L001	species	simpson	0.447
D07-OF-R1-B_S98_L002	species	simpson	0.645
D05-OF-R1-B_S103_L002	species	simpson	0.911
D03-OR-R1-A_S13_L001	species	simpson	0.913
D03-OF-R1-A_S16_L001	species	simpson	0.953
D09-ZR-R2-A_S5_L002	species	simpson	0.737
D01-ZF-R2-A_S17_L002	species	simpson	0.896
D06-NF-R2-A_S18_L001	species	simpson	0.942
D06-ZR-R3-A_S20_L003	species	simpson	0.922
NCO-B3-R2-A_S12_L001	species	simpson	0.969
D04-ZR-R3-A_S16_L003	species	simpson	0.822
D01-NF-R3-A_S12_L003	species	simpson	0.292
D07-ZH-R2-A_S20_L002	species	simpson	0.69
D10-ZH-R1-B_S51_L001	species	simpson	0.911
D01-NF-R2-B_S42_L001	species	simpson	0.561
D09-OF-R1-B_S106_L002	species	simpson	0.573
D03-ZR-R3-B_S38_L003	species	simpson	0.938
D04-OF-R2-A_S27_L001	species	simpson	0.894
D01-OR-R3-A_S12_L004	species	simpson	0.961
D06-OF-R2-B_S53_L002	species	simpson	0.836
D08-ZF-R2-A_S6_L001	species	simpson	0.938
D10-OF-R1-B_S119_L002	species	simpson	0.982
D05-ZF-R3-A_S24_L004	species	simpson	0.894
D09-NF-R1-B_S60_L001	species	simpson	0.659
NCO-B4-R2-B_S46_L001	species	simpson	0.975
D10-NF-R3-A_S15_L003	species	simpson	0.968
NCO-B3-R1-A_S82_L002	species	simpson	0.91
D03-OF-R2-B_S35_L002	species	simpson	0.965
D04-ZH-R1-B_S59_L001	species	simpson	0.942
D08-OF-R2-A_S1_L001	species	simpson	0.871
D09-OF-R3-B_S36_L004	species	simpson	0.578
D02-ZH-R2-A_S29_L002	species	simpson	0.948
D01-ZR-R3-B_S53_L003	species	simpson	0.877
D07-OR-R3-A_S17_L003	species	simpson	0.962
D08-NF-R3-B_S50_L004	species	simpson	0.4
D09-OR-R3-B_S43_L004	species	simpson	0.825
D01-NF-R2-A_S10_L001	species	simpson	0.605
D02-OF-R1-A_S88_L002	species	simpson	0.935
D02-ZR-R1-B_S128_L002	species	simpson	0.942
D05-ZR-R2-A_S7_L001	species	simpson	0.888
D01-OF-R2-A_S23_L002	species	simpson	0.849
D03-ZR-R1-B_S125_L002	species	simpson	0.933
D05-ZF-R1-A_S3_L001	species	simpson	0.926
D03-ZF-R1-A_S69_L002	species	simpson	0.946
D08-OR-R1-B_S54_L001	species	simpson	0.93
D09-ZH-R3-A_S8_L004	species	simpson	0.828
D09-ZF-R1-A_S83_L002	species	simpson	0.69
D03-OR-R2-A_S20_L001	species	simpson	0.939
D08-ZF-R3-A_S8_L003	species	simpson	0.891
D01-ZH-R2-B_S34_L001	species	simpson	0.956
D04-NF-R1-A_S17_L001	species	simpson	0.908
D09-ZF-R2-A_S24_L001	species	simpson	0.631
D03-ZH-R2-A_S7_L002	species	simpson	0.793
D02-OF-R1-B_S120_L002	species	simpson	0.93
D04-OF-R3-B_S58_L004	species	simpson	0.938
D10-ZH-R3-B_S46_L004	species	simpson	0.917
D06-OF-R2-A_S22_L002	species	simpson	0.835
D10-NF-R1-A_S92_L002	species	simpson	0.962
PCO-B4-R1-B_S57_L001	species	simpson	0.86
D02-OR-R2-B_S62_L001	species	simpson	0.725
D09-NF-R1-A_S28_L001	species	simpson	0.71
D08-ZF-R2-B_S38_L001	species	simpson	0.937
D08-NF-R1-B_S38_L001	species	simpson	0.411
D08-ZH-R2-B_S32_L002	species	simpson	0.885
D09-ZF-R2-B_S56_L001	species	simpson	0.679
D04-ZF-R3-B_S35_L003	species	simpson	0.936
D05-ZF-R1-B_S35_L001	species	simpson	0.903
D09-ZF-R1-B_S115_L002	species	simpson	0.683
PCO-B1-R2-B_S63_L001	species	simpson	0.88
D07-OR-R2-A_S14_L002	species	simpson	0.976
NCO-B4-R1-B_S113_L002	species	simpson	0.979
D04-ZR-R3-B_S48_L003	species	simpson	0.833
D05-NF-R2-B_S34_L002	species	simpson	0.938
D08-NF-R2-B_S49_L001	species	simpson	0.898
D05-NF-R1-A_S77_L002	species	simpson	0.956
D07-OF-R1-A_S66_L002	species	simpson	0.759
PCO-B1-R1-B_S39_L001	species	simpson	0.861
D06-NF-R3-B_S44_L004	species	simpson	0.932
D08-NF-R3-A_S21_L004	species	simpson	0.394
D09-NF-R3-B_S42_L003	species	simpson	0.138
D04-ZR-R1-B_S102_L002	species	simpson	0.877
D03-ZH-R3-A_S9_L003	species	simpson	0.872
D04-ZF-R1-A_S24_L001	species	simpson	0.936
D09-OF-R1-A_S74_L002	species	simpson	0.57
D04-NF-R3-A_S30_L003	species	simpson	0.871
D05-ZR-R3-B_S35_L004	species	simpson	0.883
D10-ZR-R1-B_S41_L001	species	simpson	0.947
D08-ZF-R1-A_S4_L001	species	simpson	0.918
D05-NF-R2-A_S3_L002	species	simpson	0.935
D08-OR-R1-A_S22_L001	species	simpson	0.936
