metadata	feature	value	coef	stderr	N	N.not.0	pval	qval
Temperature	unclassified.Dehalococcoidia	Hot	-2.32447405485399e-05	6.7742519219248e-05	210	127	0.731863774536837	0.826450368984247
Temperature	unclassified.Dehalococcoidia	Room Temp	-2.33409101689323e-05	6.7742519219248e-05	210	127	0.730797743341551	0.826450368984247
Temperature	Marinobacter	Room Temp	-1.34269758337196e-05	3.93692301674288e-05	210	166	0.733427494782689	0.827547730190637
Temperature	Cupriavidus	Hot	-2.16652461831895e-05	6.42771189075423e-05	210	152	0.736430488032385	0.830265985701027
Kit	Johnsonella	Zymo	-2.69531982958566e-05	8.02574796775508e-05	210	209	0.737353376697955	0.830636600019131
Temperature	unclassified.Saprospiraceae	Hot	-8.40197836236202e-06	2.51154214826278e-05	210	24	0.738332054510385	0.831069414014105
Kit	Enterococcus	Zymo	-0.00161673055727566	0.00485305456496076	210	209	0.739385376952628	0.831585484295876
Temperature	Sarcina	Room Temp	0.000232372284780041	0.00070772541890181	210	209	0.743005765173818	0.833645312771266
Temperature	Scardovia	Hot	3.67811982037368e-05	0.000111964465610007	210	42	0.742876686048926	0.833645312771266
Temperature	unclassified.Saprospiraceae	Room Temp	8.265602884388e-06	2.51154214826278e-05	210	24	0.742426176449946	0.833645312771266
Temperature	unclassified.Rhodospirillales..miscellaneous.	Room Temp	-1.17278560943149e-05	3.59276729896326e-05	210	54	0.744445868904172	0.83459127885167
Temperature	Harryflintia	Room Temp	9.26380918311438e-05	0.000286168502935035	210	209	0.746494427188854	0.835006446057141
Temperature	unclassified.Acidimicrobiaceae	Hot	1.84805793072731e-05	5.7114909048629e-05	210	183	0.746608052626199	0.835006446057141
Temperature	unclassified.Planctomycetes	Room Temp	-2.3409260959704e-05	7.20849785131273e-05	210	204	0.745718401974995	0.835006446057141
Kit	Candidatus.Borkfalkia	Zymo	-0.000713750373274616	0.00221457428453962	210	101	0.747569569049935	0.835413475245251
Temperature	Hungatella	Hot	-0.000404415773065879	0.00128571241224319	210	209	0.753439220029076	0.841083301784591
Kit	unclassified.Synergistaceae	Zymo	-6.63589416284343e-06	2.11328160185302e-05	210	60	0.75384647863812	0.841083301784591
Temperature	Lachnotalea	Hot	-0.000325814247503165	0.00104656669298267	210	209	0.755888657628715	0.842428728397013
Kit	Rhodospirillum	Zymo	-0.000142844415629895	0.00045955616456461	210	22	0.756257549455115	0.842428728397013
Temperature	Lysobacter	Hot	5.04532466189091e-06	1.65545825514614e-05	210	23	0.760863773115529	0.846884995872221
Kit	Bacteria..environmental.samples	Zymo	2.98753077794342e-05	9.87072239095788e-05	210	209	0.762463850846729	0.847990822182759
Temperature	Acidaminococcus	Hot	-0.000121870921087096	0.00040914454437756	210	209	0.766118085373539	0.851279204861134
Temperature	Zoogloea	Room Temp	2.66819026476476e-05	9.01804707031905e-05	210	203	0.767639254642508	0.851279204861134
Temperature	Sphingobium	Hot	-9.98842941975716e-06	3.37917610234e-05	210	53	0.767856278490623	0.851279204861134
