sample	tax.level	method	value
D10-ZH-R1-B_S51_L001	family	shannon	0.704
D01-NF-R2-B_S42_L001	family	shannon	1.749
D09-OF-R1-B_S106_L002	family	shannon	1.753
D03-ZR-R3-B_S38_L003	family	shannon	2.202
D04-OF-R2-A_S27_L001	family	shannon	2.568
D01-OR-R3-A_S12_L004	family	shannon	2.413
D06-OF-R2-B_S53_L002	family	shannon	1.586
D08-ZF-R2-A_S6_L001	family	shannon	1.98
D10-OF-R1-B_S119_L002	family	shannon	2.964
D05-ZF-R3-A_S24_L004	family	shannon	2.297
D09-NF-R1-B_S60_L001	family	shannon	1.931
NCO-B4-R2-B_S46_L001	family	shannon	3.818
D10-NF-R3-A_S15_L003	family	shannon	2.698
NCO-B3-R1-A_S82_L002	family	shannon	3.006
D03-OF-R2-B_S35_L002	family	shannon	2.537
D04-ZH-R1-B_S59_L001	family	shannon	2.351
D08-OF-R2-A_S1_L001	family	shannon	1.838
D09-OF-R3-B_S36_L004	family	shannon	1.837
D02-ZH-R2-A_S29_L002	family	shannon	1.825
D01-ZR-R3-B_S53_L003	family	shannon	1.392
D07-OR-R3-A_S17_L003	family	shannon	2.447
D08-NF-R3-B_S50_L004	family	shannon	1.366
D09-OR-R3-B_S43_L004	family	shannon	3.094
D01-NF-R2-A_S10_L001	family	shannon	1.768
D02-OF-R1-A_S88_L002	family	shannon	2.107
D02-ZR-R1-B_S128_L002	family	shannon	1.781
D05-ZR-R2-A_S7_L001	family	shannon	2.352
D01-OF-R2-A_S23_L002	family	shannon	2.102
D03-ZR-R1-B_S125_L002	family	shannon	1.913
D05-ZF-R1-A_S3_L001	family	shannon	2.078
D03-ZF-R1-A_S69_L002	family	shannon	2.285
D08-OR-R1-B_S54_L001	family	shannon	2.394
D09-ZH-R3-A_S8_L004	family	shannon	2.269
D09-ZF-R1-A_S83_L002	family	shannon	1.927
D03-OR-R2-A_S20_L001	family	shannon	2.769
D08-ZF-R3-A_S8_L003	family	shannon	1.727
D01-ZH-R2-B_S34_L001	family	shannon	1.973
D04-NF-R1-A_S17_L001	family	shannon	2.409
D09-ZF-R2-A_S24_L001	family	shannon	1.941
D03-ZH-R2-A_S7_L002	family	shannon	1.318
D02-OF-R1-B_S120_L002	family	shannon	2.106
D04-OF-R3-B_S58_L004	family	shannon	2.615
D10-ZH-R3-B_S46_L004	family	shannon	0.631
D06-OF-R2-A_S22_L002	family	shannon	1.594
D10-NF-R1-A_S92_L002	family	shannon	2.027
PCO-B4-R1-B_S57_L001	family	shannon	1.378
D02-OR-R2-B_S62_L001	family	shannon	2.198
D09-NF-R1-A_S28_L001	family	shannon	2.037
D08-ZF-R2-B_S38_L001	family	shannon	1.99
D08-NF-R1-B_S38_L001	family	shannon	1.554
D08-ZH-R2-B_S32_L002	family	shannon	1.761
D09-ZF-R2-B_S56_L001	family	shannon	1.979
D04-ZF-R3-B_S35_L003	family	shannon	2.893
D05-ZF-R1-B_S35_L001	family	shannon	2.12
D09-ZF-R1-B_S115_L002	family	shannon	1.924
PCO-B1-R2-B_S63_L001	family	shannon	1.639
D07-OR-R2-A_S14_L002	family	shannon	2.677
NCO-B4-R1-B_S113_L002	family	shannon	3.178
D04-ZR-R3-B_S48_L003	family	shannon	2.501
D05-NF-R2-B_S34_L002	family	shannon	2.725
D08-NF-R2-B_S49_L001	family	shannon	2.131
D05-NF-R1-A_S77_L002	family	shannon	2.591
D07-OF-R1-A_S66_L002	family	shannon	2.014
PCO-B1-R1-B_S39_L001	family	shannon	1.109
D06-NF-R3-B_S44_L004	family	shannon	2.022
D08-NF-R3-A_S21_L004	family	shannon	1.372
D09-NF-R3-B_S42_L003	family	shannon	0.63
D04-ZR-R1-B_S102_L002	family	shannon	2.611
D03-ZH-R3-A_S9_L003	family	shannon	1.785
D04-ZF-R1-A_S24_L001	family	shannon	2.883
D09-OF-R1-A_S74_L002	family	shannon	1.746
D04-NF-R3-A_S30_L003	family	shannon	2.264
D05-ZR-R3-B_S35_L004	family	shannon	2.479
D10-ZR-R1-B_S41_L001	family	shannon	1.634
D08-ZF-R1-A_S4_L001	family	shannon	1.882
D05-NF-R2-A_S3_L002	family	shannon	2.557
D08-OR-R1-A_S22_L001	family	shannon	2.465
D04-ZR-R2-A_S31_L002	family	shannon	2.863
D06-OF-R3-A_S13_L003	family	shannon	1.722
D10-NF-R2-A_S18_L002	family	shannon	2.468
D04-OF-R2-B_S59_L001	family	shannon	2.583
D08-OF-R3-A_S4_L004	family	shannon	1.927
D04-NF-R2-B_S39_L002	family	shannon	2.392
D07-NF-R1-B_S46_L001	family	shannon	2.209
NCO-B1-R2-B_S35_L001	family	shannon	3.535
NCO-B3-R3-A_S5_L004	family	shannon	4.283
D07-ZH-R1-A_S12_L001	family	shannon	1.923
D05-ZH-R3-B_S55_L004	family	shannon	1.795
D07-OR-R1-A_S26_L001	family	shannon	2.901
D06-NF-R3-A_S15_L004	family	shannon	2.017
D01-ZR-R2-A_S15_L001	family	shannon	1.916
D06-ZH-R3-A_S5_L003	family	shannon	1.347
D08-ZH-R3-B_S33_L003	family	shannon	1.587
D09-NF-R2-A_S15_L002	family	shannon	2.054
D06-OR-R1-A_S79_L002	family	shannon	1.863
D02-ZH-R3-B_S52_L004	family	shannon	2.309
D05-NF-R1-B_S109_L002	family	shannon	2.508
D04-OR-R3-B_S50_L003	family	shannon	2.457
D09-NF-R3-A_S10_L003	family	shannon	0.672
D03-ZF-R3-A_S24_L003	family	shannon	2.208
D06-NF-R1-A_S5_L001	family	shannon	1.924
D02-OF-R2-B_S50_L002	family	shannon	2.233
D03-ZR-R2-B_S37_L001	family	shannon	2.018
D06-OF-R1-A_S84_L002	family	shannon	2.914
D10-OF-R2-A_S16_L001	family	shannon	1.522
D01-OR-R1-A_S11_L001	family	shannon	2.372
D01-ZH-R2-A_S2_L001	family	shannon	1.978
D02-NF-R1-A_S94_L002	family	shannon	2.128
D05-ZH-R1-B_S110_L002	family	shannon	2.093
D08-ZH-R3-A_S1_L003	family	shannon	1.571
D06-ZR-R2-A_S28_L001	family	shannon	1.892
D06-ZF-R3-B_S32_L004	family	shannon	1.691
D09-ZF-R3-B_S40_L004	family	shannon	1.892
D10-NF-R3-B_S47_L003	family	shannon	2.614
D01-ZH-R1-B_S127_L002	family	shannon	1.898
D06-ZR-R1-A_S31_L001	family	shannon	1.689
D07-ZR-R2-A_S30_L002	family	shannon	1.672
D01-OF-R3-B_S47_L004	family	shannon	2.095
D03-ZH-R1-A_S68_L002	family	shannon	1.734
D08-NF-R2-A_S17_L001	family	shannon	0.562
D02-ZR-R3-A_S25_L004	family	shannon	2.171
D07-OR-R1-B_S58_L001	family	shannon	2.871
NCO-B4-R2-A_S14_L001	family	shannon	3.651
D08-OF-R3-B_S33_L004	family	shannon	1.904
D04-ZH-R1-A_S27_L001	family	shannon	2.322
D07-ZR-R1-B_S42_L001	family	shannon	1.243
NCO-B2-R1-B_S99_L002	family	shannon	3.264
D07-ZF-R2-A_S29_L001	family	shannon	1.617
D08-ZH-R1-A_S1_L001	family	shannon	1.583
D07-OF-R2-B_S59_L002	family	shannon	2.016
D02-ZH-R2-B_S60_L002	family	shannon	1.649
D01-OR-R3-B_S41_L004	family	shannon	2.475
NCO-B3-R2-B_S44_L001	family	shannon	3.795
D06-OF-R1-B_S116_L002	family	shannon	2.84
D01-ZF-R2-B_S48_L002	family	shannon	1.557
D01-OR-R1-B_S43_L001	family	shannon	2.347
D05-OF-R2-B_S57_L001	family	shannon	2.52
NCO-B1-R3-A_S2_L004	family	shannon	4.099
D05-OF-R3-B_S51_L004	family	shannon	2.59
D07-ZF-R1-B_S117_L002	family	shannon	1.842
D03-NF-R1-B_S52_L001	family	shannon	2.22
D07-ZR-R2-B_S61_L002	family	shannon	1.665
D08-ZR-R3-A_S31_L003	family	shannon	1.785
D01-OF-R2-B_S54_L002	family	shannon	2.103
D03-ZF-R1-B_S101_L002	family	shannon	2.283
D04-ZF-R1-B_S56_L001	family	shannon	2.894
D06-OF-R3-B_S45_L003	family	shannon	1.772
NCO-B1-R1-A_S90_L002	family	shannon	3.213
D01-ZF-R3-A_S7_L003	family	shannon	1.561
D10-ZF-R1-A_S86_L002	family	shannon	1.848
D06-ZH-R1-B_S104_L002	family	shannon	1.073
D05-ZF-R2-A_S27_L002	family	simpson	0.848
D07-NF-R3-B_S42_L004	family	simpson	0.808
PCO-B2-R1-B_S50_L001	family	simpson	0.643
D09-ZR-R3-B_S48_L004	family	simpson	0.775
D06-ZH-R3-B_S37_L003	family	simpson	0.494
D05-ZR-R1-B_S61_L001	family	simpson	0.866
D02-OF-R3-B_S45_L004	family	simpson	0.803
D07-NF-R3-A_S13_L004	family	simpson	0.806
NCO-B1-R1-B_S122_L002	family	simpson	0.88
D06-OR-R3-B_S30_L004	family	simpson	0.756
D05-ZR-R2-B_S39_L001	family	simpson	0.849
D10-ZF-R2-B_S43_L001	family	simpson	0.757
D06-ZR-R1-B_S63_L001	family	simpson	0.697
D09-ZR-R2-B_S36_L002	family	simpson	0.812
D01-ZH-R3-A_S22_L003	family	simpson	0.768
D10-ZH-R1-A_S19_L001	family	simpson	0.236
D08-OF-R2-B_S33_L001	family	simpson	0.766
D04-NF-R3-B_S62_L003	family	simpson	0.839
D07-ZH-R3-A_S20_L004	family	simpson	0.809
D07-ZH-R1-B_S44_L001	family	simpson	0.785
D10-OF-R3-B_S64_L003	family	simpson	0.568
D03-ZH-R1-B_S100_L002	family	simpson	0.689
D02-ZF-R3-A_S11_L003	family	simpson	0.779
D02-ZH-R1-B_S108_L002	family	simpson	0.468
D03-ZR-R3-A_S6_L003	family	simpson	0.812
D02-ZR-R3-B_S54_L004	family	simpson	0.818
D01-ZF-R1-B_S34_L001	family	simpson	0.796
D09-ZH-R2-A_S21_L002	family	simpson	0.844
D06-ZH-R1-A_S72_L002	family	simpson	0.452
D09-ZH-R1-B_S62_L001	family	simpson	0.767
D06-ZR-R2-B_S60_L001	family	simpson	0.79
D03-OF-R1-B_S48_L001	family	simpson	0.85
D01-OR-R2-A_S11_L002	family	simpson	0.8
D10-OF-R2-B_S48_L001	family	simpson	0.59
D02-ZH-R1-A_S76_L002	family	simpson	0.495
D01-OF-R1-A_S15_L001	family	simpson	0.819
D03-NF-R3-B_S46_L003	family	simpson	0.816
D08-OR-R3-A_S19_L003	family	simpson	0.808
NCO-B2-R2-B_S41_L002	family	simpson	0.903
D03-OF-R3-B_S34_L003	family	simpson	0.872
NCO-B1-R3-B_S31_L004	family	simpson	0.964
D07-ZR-R3-A_S9_L004	family	simpson	0.644
D03-OF-R2-A_S4_L002	family	simpson	0.882
D02-ZF-R3-B_S43_L003	family	simpson	0.865
D09-ZH-R2-B_S52_L002	family	simpson	0.846
D04-OF-R1-A_S91_L002	family	simpson	0.728
D03-NF-R3-A_S14_L003	family	simpson	0.803
D10-ZF-R1-B_S118_L002	family	simpson	0.758
D10-OF-R1-A_S87_L002	family	simpson	0.921
D05-NF-R3-A_S4_L003	family	simpson	0.847
D03-ZR-R1-A_S93_L002	family	simpson	0.739
D08-ZR-R2-A_S25_L002	family	simpson	0.757
D09-OR-R3-A_S14_L004	family	simpson	0.715
D10-ZR-R3-A_S28_L004	family	simpson	0.768
D01-ZH-R3-B_S54_L003	family	simpson	0.766
NCO-B3-R3-B_S34_L004	family	simpson	0.969
D03-ZH-R3-B_S41_L003	family	simpson	0.497
D02-ZF-R1-A_S23_L001	family	simpson	0.75
D02-NF-R3-A_S25_L003	family	simpson	0.817
D04-NF-R1-B_S49_L001	family	simpson	0.864
D04-NF-R2-A_S8_L002	family	simpson	0.863
D09-OR-R1-B_S64_L001	family	simpson	0.611
D03-ZF-R2-A_S21_L001	family	simpson	0.757
PCO-B3-R1-B_S97_L002	family	simpson	0.63
PCO-B4-R1-A_S25_L001	family	simpson	0.68
D05-ZF-R3-B_S53_L004	family	simpson	0.837
D07-OF-R3-B_S61_L003	family	simpson	0.794
D08-OF-R1-A_S75_L002	family	simpson	0.774
D08-ZR-R1-B_S112_L002	family	simpson	0.823
D06-ZF-R1-A_S21_L001	family	simpson	0.751
D04-ZH-R3-B_S58_L003	family	simpson	0.797
D06-ZH-R2-B_S43_L002	family	simpson	0.501
PCO-B2-R1-A_S18_L001	family	simpson	0.591
D07-OR-R3-B_S49_L003	family	simpson	0.815
PCO-B1-R2-A_S31_L001	family	simpson	0.623
D01-OF-R3-A_S18_L004	family	simpson	0.827
D01-ZR-R2-B_S47_L001	family	simpson	0.723
D02-NF-R3-B_S57_L003	family	simpson	0.824
D07-NF-R2-B_S33_L002	family	simpson	0.802
D04-OF-R3-A_S29_L004	family	simpson	0.882
D03-NF-R2-A_S32_L001	family	simpson	0.815
D08-ZH-R2-A_S1_L002	family	simpson	0.732
D10-ZH-R2-A_S6_L002	family	simpson	0.247
D10-ZF-R2-A_S11_L001	family	simpson	0.747
D08-OR-R2-B_S40_L001	family	simpson	0.842
D02-ZF-R2-B_S44_L002	family	simpson	0.787
D01-ZR-R1-A_S8_L001	family	simpson	0.835
D04-OR-R2-B_S55_L001	family	simpson	0.777
D09-OR-R2-B_S54_L001	family	simpson	0.784
D08-ZR-R2-B_S56_L002	family	simpson	0.757
D04-ZF-R2-B_S57_L002	family	simpson	0.882
D08-ZH-R1-B_S33_L001	family	simpson	0.675
D02-ZR-R1-A_S96_L002	family	simpson	0.706
D09-ZH-R3-B_S37_L004	family	simpson	0.83
D04-ZR-R2-B_S62_L002	family	simpson	0.873
D05-ZR-R1-A_S29_L001	family	simpson	0.867
PCO-B3-R1-A_S65_L002	family	simpson	0.604
D10-ZR-R1-A_S9_L001	family	simpson	0.647
D06-ZF-R2-A_S24_L002	family	simpson	0.743
D05-OF-R3-A_S22_L004	family	simpson	0.878
D08-ZF-R1-B_S36_L001	family	simpson	0.761
D02-OR-R2-A_S30_L001	family	simpson	0.651
D10-ZF-R3-B_S39_L004	family	simpson	0.722
D06-OR-R2-B_S36_L001	family	simpson	0.822
D04-OF-R1-B_S123_L002	family	simpson	0.692
D09-OF-R2-B_S45_L001	family	simpson	0.755
D03-ZH-R2-B_S38_L002	family	simpson	0.503
D02-OF-R3-A_S16_L004	family	simpson	0.803
D10-ZH-R3-A_S17_L004	family	simpson	0.209
D08-OR-R2-A_S8_L001	family	simpson	0.821
D01-ZR-R3-A_S21_L003	family	simpson	0.572
D05-ZR-R3-A_S6_L004	family	simpson	0.872
D09-ZR-R3-A_S19_L004	family	simpson	0.776
D04-OR-R3-A_S18_L003	family	simpson	0.757
D04-ZH-R3-A_S26_L003	family	simpson	0.791
D07-OF-R3-A_S29_L003	family	simpson	0.799
NCO-B4-R1-A_S81_L002	family	simpson	0.905
D05-ZF-R2-B_S58_L002	family	simpson	0.846
D03-ZF-R2-B_S53_L001	family	simpson	0.806
D07-ZF-R2-B_S61_L001	family	simpson	0.704
D03-NF-R2-B_S64_L001	family	simpson	0.806
D06-NF-R2-B_S50_L001	family	simpson	0.778
D03-ZF-R3-B_S56_L003	family	simpson	0.809
D10-NF-R2-B_S49_L002	family	simpson	0.817
D08-OF-R1-B_S107_L002	family	simpson	0.781
D09-OR-R1-A_S32_L001	family	simpson	0.61
D02-ZF-R2-A_S13_L002	family	simpson	0.788
D04-ZH-R2-A_S9_L001	family	simpson	0.797
D02-NF-R2-A_S26_L001	family	simpson	0.804
D03-OF-R3-A_S2_L003	family	simpson	0.875
D01-ZF-R3-B_S39_L003	family	simpson	0.648
D06-OR-R1-B_S111_L002	family	simpson	0.754
D01-NF-R1-A_S89_L002	family	simpson	0.743
D05-OF-R1-A_S71_L002	family	simpson	0.868
D03-OR-R3-A_S27_L003	family	simpson	0.863
D06-OR-R2-A_S4_L001	family	simpson	0.753
D01-ZH-R1-A_S95_L002	family	simpson	0.801
D04-ZF-R2-A_S26_L002	family	simpson	0.879
D03-OR-R3-B_S59_L003	family	simpson	0.871
D10-ZF-R3-A_S10_L004	family	simpson	0.719
D01-NF-R1-B_S121_L002	family	simpson	0.742
D02-ZH-R3-A_S23_L004	family	simpson	0.497
D05-OF-R2-A_S25_L001	family	simpson	0.863
D09-OF-R3-A_S7_L004	family	simpson	0.732
D05-ZH-R1-A_S78_L002	family	simpson	0.698
D09-OF-R2-A_S13_L001	family	simpson	0.757
D03-NF-R1-A_S20_L001	family	simpson	0.791
D02-NF-R1-B_S126_L002	family	simpson	0.818
D07-ZR-R1-A_S10_L001	family	simpson	0.551
NCO-B2-R2-A_S10_L002	family	simpson	0.947
D01-OR-R2-B_S42_L002	family	simpson	0.801
D02-OR-R1-B_S105_L002	family	simpson	0.62
D07-ZF-R3-B_S56_L004	family	simpson	0.757
D05-ZH-R2-A_S16_L002	family	simpson	0.802
D06-NF-R1-B_S37_L001	family	simpson	0.779
D09-ZF-R3-A_S11_L004	family	simpson	0.766
D08-ZF-R3-B_S40_L003	family	simpson	0.727
NCO-B4-R3-B_S55_L003	family	simpson	0.918
D06-ZH-R2-A_S12_L002	family	simpson	0.503
D02-ZF-R1-B_S55_L001	family	simpson	0.75
D08-ZR-R1-A_S80_L002	family	simpson	0.821
D04-ZH-R2-B_S41_L001	family	simpson	0.782
D04-ZR-R1-A_S70_L002	family	simpson	0.847
D02-NF-R2-B_S58_L001	family	simpson	0.801
D07-ZH-R3-B_S49_L004	family	simpson	0.808
D06-ZR-R3-B_S52_L003	family	simpson	0.726
D07-NF-R1-A_S14_L001	family	simpson	0.805
D02-OR-R1-A_S73_L002	family	simpson	0.558
D07-ZH-R2-B_S51_L002	family	simpson	0.81
D09-ZH-R1-A_S30_L001	family	simpson	0.784
D06-ZF-R3-A_S3_L004	family	simpson	0.728
D05-ZH-R2-B_S47_L002	family	simpson	0.795
D05-NF-R3-B_S36_L003	family	simpson	0.667
D07-ZF-R3-A_S27_L004	family	simpson	0.767
NCO-B4-R3-A_S23_L003	family	simpson	0.909
D05-ZH-R3-A_S26_L004	family	simpson	0.733
D08-ZR-R3-B_S63_L003	family	simpson	0.745
D07-NF-R2-A_S2_L002	family	simpson	0.79
NCO-B2-R3-A_S28_L003	family	simpson	0.936
D10-ZR-R2-B_S51_L001	family	simpson	0.611
D01-NF-R3-B_S44_L003	family	simpson	0.442
NCO-B3-R1-B_S114_L002	family	simpson	0.917
D07-ZF-R1-A_S85_L002	family	simpson	0.772
D02-ZR-R2-A_S9_L002	family	simpson	0.751
D10-ZR-R2-A_S19_L001	family	simpson	0.614
PCO-B1-R1-A_S7_L001	family	simpson	0.456
D10-ZH-R2-B_S37_L002	family	simpson	0.24
D06-OR-R3-A_S1_L004	family	simpson	0.754
D09-OR-R2-A_S22_L001	family	simpson	0.68
NCO-B2-R1-A_S67_L002	family	simpson	0.923
D04-OR-R2-A_S23_L001	family	simpson	0.795
D07-OR-R2-B_S45_L002	family	simpson	0.887
D09-NF-R2-B_S46_L002	family	simpson	0.76
D06-ZF-R2-B_S55_L002	family	simpson	0.747
D10-OF-R3-A_S32_L003	family	simpson	0.589
D03-OR-R1-B_S45_L001	family	simpson	0.839
D02-ZR-R2-B_S40_L002	family	simpson	0.758
NCO-B1-R2-A_S3_L001	family	simpson	0.925
D04-ZF-R3-A_S3_L003	family	simpson	0.876
D02-OF-R2-A_S19_L002	family	simpson	0.825
D08-OR-R3-B_S51_L003	family	simpson	0.833
D03-OR-R2-B_S52_L001	family	simpson	0.911
D07-ZR-R3-B_S38_L004	family	simpson	0.629
D07-OF-R2-A_S28_L002	family	simpson	0.8
D01-ZR-R1-B_S40_L001	family	simpson	0.834
D01-OF-R1-B_S47_L001	family	simpson	0.827
D03-ZR-R2-A_S5_L001	family	simpson	0.786
D06-ZF-R1-B_S53_L001	family	simpson	0.748
D08-NF-R1-A_S6_L001	family	simpson	0.653
D07-OF-R1-B_S98_L002	family	simpson	0.764
D05-OF-R1-B_S103_L002	family	simpson	0.868
D03-OR-R1-A_S13_L001	family	simpson	0.867
D03-OF-R1-A_S16_L001	family	simpson	0.859
D09-ZR-R2-A_S5_L002	family	simpson	0.814
D01-ZF-R2-A_S17_L002	family	simpson	0.636
D06-NF-R2-A_S18_L001	family	simpson	0.782
D06-ZR-R3-A_S20_L003	family	simpson	0.724
NCO-B3-R2-A_S12_L001	family	simpson	0.926
D04-ZR-R3-A_S16_L003	family	simpson	0.789
D01-NF-R3-A_S12_L003	family	simpson	0.418
D07-ZH-R2-A_S20_L002	family	simpson	0.808
D10-ZH-R1-B_S51_L001	family	simpson	0.223
D01-NF-R2-B_S42_L001	family	simpson	0.682
D09-OF-R1-B_S106_L002	family	simpson	0.703
D03-ZR-R3-B_S38_L003	family	simpson	0.817
D04-OF-R2-A_S27_L001	family	simpson	0.868
D01-OR-R3-A_S12_L004	family	simpson	0.852
D06-OF-R2-B_S53_L002	family	simpson	0.686
D08-ZF-R2-A_S6_L001	family	simpson	0.781
D10-OF-R1-B_S119_L002	family	simpson	0.896
D05-ZF-R3-A_S24_L004	family	simpson	0.839
D09-NF-R1-B_S60_L001	family	simpson	0.739
NCO-B4-R2-B_S46_L001	family	simpson	0.944
D10-NF-R3-A_S15_L003	family	simpson	0.855
NCO-B3-R1-A_S82_L002	family	simpson	0.911
D03-OF-R2-B_S35_L002	family	simpson	0.883
D04-ZH-R1-B_S59_L001	family	simpson	0.805
D08-OF-R2-A_S1_L001	family	simpson	0.764
D09-OF-R3-B_S36_L004	family	simpson	0.718
D02-ZH-R2-A_S29_L002	family	simpson	0.615
D01-ZR-R3-B_S53_L003	family	simpson	0.581
D07-OR-R3-A_S17_L003	family	simpson	0.802
D08-NF-R3-B_S50_L004	family	simpson	0.551
D09-OR-R3-B_S43_L004	family	simpson	0.85
D01-NF-R2-A_S10_L001	family	simpson	0.706
D02-OF-R1-A_S88_L002	family	simpson	0.808
D02-ZR-R1-B_S128_L002	family	simpson	0.697
D05-ZR-R2-A_S7_L001	family	simpson	0.841
D01-OF-R2-A_S23_L002	family	simpson	0.816
D03-ZR-R1-B_S125_L002	family	simpson	0.748
D05-ZF-R1-A_S3_L001	family	simpson	0.782
D03-ZF-R1-A_S69_L002	family	simpson	0.838
D08-OR-R1-B_S54_L001	family	simpson	0.844
D09-ZH-R3-A_S8_L004	family	simpson	0.819
D09-ZF-R1-A_S83_L002	family	simpson	0.78
D03-OR-R2-A_S20_L001	family	simpson	0.886
D08-ZF-R3-A_S8_L003	family	simpson	0.723
D01-ZH-R2-B_S34_L001	family	simpson	0.802
D04-NF-R1-A_S17_L001	family	simpson	0.864
D09-ZF-R2-A_S24_L001	family	simpson	0.748
D03-ZH-R2-A_S7_L002	family	simpson	0.501
D02-OF-R1-B_S120_L002	family	simpson	0.808
D04-OF-R3-B_S58_L004	family	simpson	0.881
D10-ZH-R3-B_S46_L004	family	simpson	0.209
D06-OF-R2-A_S22_L002	family	simpson	0.692
D10-NF-R1-A_S92_L002	family	simpson	0.816
PCO-B4-R1-B_S57_L001	family	simpson	0.608
D02-OR-R2-B_S62_L001	family	simpson	0.706
D09-NF-R1-A_S28_L001	family	simpson	0.771
D08-ZF-R2-B_S38_L001	family	simpson	0.781
D08-NF-R1-B_S38_L001	family	simpson	0.607
D08-ZH-R2-B_S32_L002	family	simpson	0.673
D09-ZF-R2-B_S56_L001	family	simpson	0.77
D04-ZF-R3-B_S35_L003	family	simpson	0.881
D05-ZF-R1-B_S35_L001	family	simpson	0.793
D09-ZF-R1-B_S115_L002	family	simpson	0.777
PCO-B1-R2-B_S63_L001	family	simpson	0.725
D07-OR-R2-A_S14_L002	family	simpson	0.868
NCO-B4-R1-B_S113_L002	family	simpson	0.905
D04-ZR-R3-B_S48_L003	family	simpson	0.783
D05-NF-R2-B_S34_L002	family	simpson	0.85
D08-NF-R2-B_S49_L001	family	simpson	0.795
D05-NF-R1-A_S77_L002	family	simpson	0.887
D07-OF-R1-A_S66_L002	family	simpson	0.816
PCO-B1-R1-B_S39_L001	family	simpson	0.489
D06-NF-R3-B_S44_L004	family	simpson	0.78
D08-NF-R3-A_S21_L004	family	simpson	0.55
D09-NF-R3-B_S42_L003	family	simpson	0.215
D04-ZR-R1-B_S102_L002	family	simpson	0.835
D03-ZH-R3-A_S9_L003	family	simpson	0.651
D04-ZF-R1-A_S24_L001	family	simpson	0.88
D09-OF-R1-A_S74_L002	family	simpson	0.7
D04-NF-R3-A_S30_L003	family	simpson	0.836
D05-ZR-R3-B_S35_L004	family	simpson	0.871
D10-ZR-R1-B_S41_L001	family	simpson	0.623
D08-ZF-R1-A_S4_L001	family	simpson	0.763
D05-NF-R2-A_S3_L002	family	simpson	0.841
D08-OR-R1-A_S22_L001	family	simpson	0.856
D04-ZR-R2-A_S31_L002	family	simpson	0.875
D06-OF-R3-A_S13_L003	family	simpson	0.744
D10-NF-R2-A_S18_L002	family	simpson	0.832
D04-OF-R2-B_S59_L001	family	simpson	0.874
D08-OF-R3-A_S4_L004	family	simpson	0.795
D04-NF-R2-B_S39_L002	family	simpson	0.863
D07-NF-R1-B_S46_L001	family	simpson	0.815
NCO-B1-R2-B_S35_L001	family	simpson	0.929
NCO-B3-R3-A_S5_L004	family	simpson	0.971
D07-ZH-R1-A_S12_L001	family	simpson	0.79
D05-ZH-R3-B_S55_L004	family	simpson	0.702
D07-OR-R1-A_S26_L001	family	simpson	0.9
D06-NF-R3-A_S15_L004	family	simpson	0.779
D01-ZR-R2-A_S15_L001	family	simpson	0.726
D06-ZH-R3-A_S5_L003	family	simpson	0.542
D08-ZH-R3-B_S33_L003	family	simpson	0.659
D09-NF-R2-A_S15_L002	family	simpson	0.768
D06-OR-R1-A_S79_L002	family	simpson	0.754
D02-ZH-R3-B_S52_L004	family	simpson	0.684
D05-NF-R1-B_S109_L002	family	simpson	0.882
D04-OR-R3-B_S50_L003	family	simpson	0.783
D09-NF-R3-A_S10_L003	family	simpson	0.233
D03-ZF-R3-A_S24_L003	family	simpson	0.817
D06-NF-R1-A_S5_L001	family	simpson	0.776
D02-OF-R2-B_S50_L002	family	simpson	0.825
D03-ZR-R2-B_S37_L001	family	simpson	0.753
D06-OF-R1-A_S84_L002	family	simpson	0.895
D10-OF-R2-A_S16_L001	family	simpson	0.576
D01-OR-R1-A_S11_L001	family	simpson	0.846
D01-ZH-R2-A_S2_L001	family	simpson	0.808
D02-NF-R1-A_S94_L002	family	simpson	0.821
D05-ZH-R1-B_S110_L002	family	simpson	0.759
D08-ZH-R3-A_S1_L003	family	simpson	0.649
D06-ZR-R2-A_S28_L001	family	simpson	0.765
D06-ZF-R3-B_S32_L004	family	simpson	0.721
D09-ZF-R3-B_S40_L004	family	simpson	0.744
D10-NF-R3-B_S47_L003	family	simpson	0.87
D01-ZH-R1-B_S127_L002	family	simpson	0.795
D06-ZR-R1-A_S31_L001	family	simpson	0.705
D07-ZR-R2-A_S30_L002	family	simpson	0.717
D01-OF-R3-B_S47_L004	family	simpson	0.827
D03-ZH-R1-A_S68_L002	family	simpson	0.697
D08-NF-R2-A_S17_L001	family	simpson	0.375
D02-ZR-R3-A_S25_L004	family	simpson	0.815
D07-OR-R1-B_S58_L001	family	simpson	0.895
NCO-B4-R2-A_S14_L001	family	simpson	0.934
D08-OF-R3-B_S33_L004	family	simpson	0.79
D04-ZH-R1-A_S27_L001	family	simpson	0.79
D07-ZR-R1-B_S42_L001	family	simpson	0.532
NCO-B2-R1-B_S99_L002	family	simpson	0.913
D07-ZF-R2-A_S29_L001	family	simpson	0.7
D08-ZH-R1-A_S1_L001	family	simpson	0.659
D07-OF-R2-B_S59_L002	family	simpson	0.799
D02-ZH-R2-B_S60_L002	family	simpson	0.557
D01-OR-R3-B_S41_L004	family	simpson	0.857
NCO-B3-R2-B_S44_L001	family	simpson	0.944
D06-OF-R1-B_S116_L002	family	simpson	0.882
D01-ZF-R2-B_S48_L002	family	simpson	0.636
